repo_name,stars
msitarzewski/agency-agents,46.0
usestrix/strix,44.0
JuliusBrussee/caveman,37.0
HKUDS/Vibe-Trading,19.0
DietrichGebert/ponytail,18.0
NousResearch/hermes-agent,18.0
mattpocock/skills,18.0
erincatto/box3d,17.0
calesthio/OpenMontage,17.0
facebook/astryx,17.0
hasaneyldrm/exercises-dataset,17.0
makerspet/oomwoo,16.0
harvard-edge/cs249r_book,16.0
microsoft/AI-For-Beginners,16.0
obra/superpowers,15.0
Panniantong/Agent-Reach,15.0
safishamsi/graphify,15.0
asz798838958/FrciblyK12,14.0
santifer/career-ops,14.0
opensquilla/opensquilla,14.0
Leonxlnx/taste-skill,14.0
affaan-m/ECC,14.0
DeusData/codebase-memory-mcp,14.0
nextlevelbuilder/ui-ux-pro-max-skill,14.0
stablyai/orca,14.0
langchain-ai/openwiki,14.0
modiqo/skillspec,13.0
jamiepine/voicebox,13.0
farion1231/cc-switch,13.0
nexu-io/open-design,12.0
shy3130/tickflow-stock-panel,11.0
codecrafters-io/build-your-own-x,11.0
openai/codex-plugin-cc,11.0
JCodesMore/ai-website-cloner-template,11.0
openclaw/openclaw,10.0
ogulcancelik/herdr,10.0
headroomlabs-ai/headroom,10.0
firecrawl/firecrawl,10.0
browser-use/video-use,10.0
Fission-AI/OpenSpec,9.0
paper-design/shaders,9.0
TauricResearch/TradingAgents,9.0
tryOpenRAM/OpenRAM,9.0
multica-ai/andrej-karpathy-skills,9.0
AtomicBot-ai/atomic-agent,9.0
diegosouzapw/OmniRoute,9.0
ChromeDevTools/chrome-devtools-mcp,9.0
google-labs-code/design.md,8.0
chthollyphile/folia-major,8.0
xt4d/GameBlocks,8.0
