repo_name,stars
mattpocock/skills,65.0
paladini/harness-score,48.0
DietrichGebert/ponytail,39.0
tt-a1i/archify,37.0
affaan-m/ECC,35.0
humanlayer/skills,31.0
debpalash/VoiceStudio,25.0
deeplethe/utopia,25.0
Supremenearband/Discord-Nitro-Generator,24.0
blader/humanizer,22.0
stablyai/orca,21.0
jakubkrehel/skills,21.0
google-research/timesfm,20.0
Resolutefemi/unique,18.0
Player-YN/PawWork_ZhuaZhua,18.0
f/prompts.chat,17.0
pablostanley/yoinks,17.0
AprilNEA/OpenLogi,16.0
Graphify-Labs/graphify,16.0
diudiu-tech/delivery-harness,16.0
larashero3-dotcom/lieflat-charts,16.0
Resolutefemi/devtools-cli,16.0
Resolutefemi/Renance-devtools-web,16.0
zvec-ai/zvec-grep,16.0
deepseek-ai/deepseek-harness,15.0
anthropics/skills,15.0
anthropics/commerce-agents,15.0
Resolutefemi/Rustbymastery,15.0
Resolutefemi/tutorial-projects,14.0
OpenWhispr/openwhispr,14.0
fmtlib/fmt,14.0
crmne/fastpotify,14.0
MakazhanAlpamys/Soup,13.0
Resolutefemi/hacker_toolkit,13.0
larashero3-dotcom/writing-dna-skill,12.0
audacity/audacity,12.0
clshortfuse/renodx,12.0
bilawalsidhu/gods-eye-view,12.0
Gitlawb/openclaude,12.0
rakanki911/DLSS5-Swapper,12.0
diegosouzapw/OmniRoute,11.0
wang2122/sprix-sage-router,10.0
zhaoxuya520/reverse-skill,10.0
potatoqualitee/eol-dr,10.0
Imbad0202/academic-research-skills,10.0
codejunkie99/fable-orchestrator,10.0
Farama-Foundation/Gymnasium-Robotics,10.0
Ampixa/sanoTTS,10.0
JuliusBrussee/caveman,10.0
abi/screenshot-to-code,9.0
