repo_name,stars
bilawalsidhu/gods-eye-view,15.0
freestylefly/awesome-gpt-image-2,14.0
FlashML-org/FreeToken,12.0
MadsLorentzen/ai-job-search,8.0
openai/codex,8.0
deepseek-ai/deepseek-harness,7.0
tt-a1i/archify,6.0
OpenCut-app/OpenCut,5.0
stablyai/orca,5.0
arvids-unavailable/openGym,4.0
laude-institute/headlong,4.0
github/spec-kit,4.0
firecrawl/firecrawl,4.0
multica-ai/andrej-karpathy-skills,3.0
mattpocock/skills,3.0
byoungd/up,3.0
affaan-m/ECC,3.0
GiantGuideHeart/Acrobat-Professional,3.0
ControllerBolt57/RX-Audio-Editor,3.0
dsh-market/dsh-market,3.0
earendil-works/pi,3.0
bryllim/workout-guide,3.0
rohitg00/ai-engineering-from-scratch,3.0
HKUDS/CLI-Anything,3.0
awesome-dsh-plugin/awesome-dsh-plugin,3.0
blader/humanizer,3.0
rhevorn/machkit,3.0
am-will/gooey-pi,3.0
avelino/awesome-go,3.0
zhaoxuya520/reverse-skill,3.0
langgenius/dify,3.0
kushagrasinghx/BitChord,3.0
schlarpc/re-shell,3.0
Mininglamp-AI/Mano-P,2.0
roro2239/Stellar,2.0
n8n-io/n8n,2.0
img2threejs/img2threejs,2.0
ApodexAI/FrontierAgent,2.0
jackpoison-prog/RingOut,2.0
readyjoke/valorant-agent-unlocker-2026,2.0
dondai44423/donsetch,2.0
Panniantong/Agent-Reach,2.0
goccy/go-llama,2.0
pgrundev/pgbot,2.0
yizhiyanhua-ai/fireworks-open-eli5,2.0
Graphify-Labs/graphify,2.0
cmliu/edgetunnel,2.0
FifthWye/submitmap-mcp,2.0
paulsp94/omacosy,2.0
poteto/hiring-without-whiteboards,2.0
