repo_name,stars
DietrichGebert/ponytail,100.0
elder-plinius/CL4R1T4S,20.0
Panniantong/Agent-Reach,17.0
Egonex-AI/Understand-Anything,17.0
GoogleCloudPlatform/knowledge-catalog,14.0
omnigent-ai/omnigent,13.0
iptv-org/iptv,13.0
chopratejas/headroom,13.0
pewdiepie-archdaemon/odysseus,11.0
NVIDIA/SkillSpector,10.0
SoapmakerProxy/Premium,10.0
mattpocock/skills,9.0
safishamsi/graphify,9.0
mikeroyal/Self-Hosting-Guide,9.0
obra/superpowers,8.0
OpenBMB/VoxCPM,7.0
farion1231/cc-switch,7.0
phuryn/pm-skills,7.0
mvanhorn/last30days-skill,7.0
anthropics/skills,7.0
yuanzhongqiao/ai-interview-platform,7.0
Leonxlnx/taste-skill,6.0
Alishahryar1/free-claude-code,6.0
affaan-m/ECC,6.0
multica-ai/andrej-karpathy-skills,6.0
addyosmani/agent-skills,6.0
VoltAgent/awesome-design-md,6.0
sindresorhus/awesome,6.0
tamnd/kage,6.0
getkimchi/kimchi,6.0
h4ckf0r0day/obscura,5.0
microsoft/markitdown,5.0
garrytan/gbrain,5.0
lfnovo/open-notebook,5.0
codecrafters-io/build-your-own-x,5.0
colbymchenry/codegraph,5.0
Danilaa1/slot-text,5.0
ruvnet/RuView,5.0
apple/container,5.0
rohitg00/ai-engineering-from-scratch,5.0
krahets/hello-algo,5.0
BigPizzaV3/CodexPlusPlus,5.0
msitarzewski/agency-agents,5.0
chatwoot/chatwoot,5.0
NousResearch/hermes-agent,5.0
CloakHQ/CloakBrowser,5.0
oneshot-agent/oneshot-gtm,5.0
freeCodeCamp/freeCodeCamp,4.0
XiaomiMiMo/MiMo-Code,4.0
GorvGoyl/Clone-Wars,4.0
