repo_name,stars
MrDiamond64/Hydra,2711.0
ayghri/i-have-adhd,769.0
bilawalsidhu/gods-eye-view,604.0
ghoulformpray/Monero-Miner,400.0
postlayerrespect26/FPS-Booster-for-Wiindows,344.0
Embertuready/Total-Commander,326.0
Tankmacspout/Discord-Quest-Completer,291.0
ScalarLinkAxe/Optimizer-Toolkit,264.0
LairPackerAbyss/canva-full,256.0
covetradesmanrivet/Acrobat-Reader-Pro,254.0
bluecockatooshrink/AutoCad-setup,249.0
TealElderPlait/Cinema-4D,237.0
pitelephantdawn/KMS-Pico-for-Win,237.0
tt-a1i/archify,236.0
deepseek-ai/deepseek-harness,229.0
Royaltadetonate/Discord-Quest,213.0
DietrichGebert/ponytail,212.0
stablyai/orca,212.0
google/artemis,192.0
mattpocock/skills,186.0
affaan-m/ECC,175.0
Forkploborder/After-Effects-setup,174.0
VergeSystemMoon/FL-Studio-for-Windows,170.0
diegosouzapw/OmniRoute,156.0
sharpregentmarket/Driver-Booster-Pro,147.0
basephasewarehouse/multi-dcord,144.0
nashsu/llm_wiki,143.0
NVlabs/SoL-Pi,134.0
github/spec-kit,132.0
obra/superpowers,130.0
Protonrecultivate/AfterEffects-Fast-Way,128.0
PlaneTrooperLift/Directory-Opus-setup,126.0
k2-fsa/OmniVoice,124.0
ShadeMultiplexer/Boris-FX-Tools,123.0
jordan-gibbs/hyperresearch,118.0
cathrynlavery/diagram-design,114.0
ZenithSensei/Boris-FX-Toolkit,113.0
tonhowtf/omniget,112.0
NousResearch/hermes-agent,111.0
RadiusForemanDivider/bulkcreatorautomation,109.0
alsk1992/CloddsBot,100.0
OnyxConductorSnips/Discord-Raid-Tools,100.0
Anakin-Inc/anakin,99.0
liquidslr/system-design-notes,98.0
crestcoursechateau/Acrobat-Pro-Software,98.0
THU-MAIC/OpenMAIC,96.0
yang0/handraw-style,96.0
pascalorg/editor,96.0
public-apis/public-apis,93.0
firecrawl/firecrawl,93.0
