repo_name,stars
tt-a1i/archify,25.0
THU-MAIC/OpenMAIC,16.0
deepseek-ai/deepseek-harness,12.0
mattpocock/skills,10.0
imthenachoman/How-To-Secure-A-Linux-Server,9.0
liquidslr/system-design-notes,9.0
k1tbyte/Wand-Enhancer,9.0
K-Dense-AI/scientific-agent-skills,8.0
DietrichGebert/ponytail,8.0
arcboxlabs/arcbox,8.0
sapientinc/PRAXIST,8.0
Leonxlnx/taste-skill,7.0
pollen-robotics/microduck,7.0
freestylefly/awesome-gpt-image-2,7.0
omacom/omarchy,6.0
XiaoDuoYa/codex-with-chatgpt,6.0
zackb/tether,6.0
earendil-works/pi,5.0
MetaMask-AI/metamask-desktop,5.0
every-app/open-seo,5.0
SegFault42/HeliosGen,5.0
bilawalsidhu/gods-eye-view,5.0
rohitg00/ai-engineering-from-scratch,5.0
abi/screenshot-to-code,5.0
calesthio/OpenMontage,5.0
donnemartin/system-design-primer,5.0
codifycli/codify,5.0
Syedubaid45/Dead-by-Daylight-Cheat-Engine-Table-Free-Community-CT,5.0
hieunc229/mailflare,4.0
awesome-dsh-plugin/awesome-dsh-plugin,4.0
MakazhanAlpamys/Soup,4.0
MobAI-App/simslim,4.0
diegosouzapw/OmniRoute,4.0
codecrafters-io/build-your-own-x,4.0
mvanhorn/last30days-skill,4.0
agentconnect-md/agentconnect,4.0
public-apis/public-apis,4.0
tashfeenahmed/freellmapi,4.0
can1357/oh-my-pi,4.0
qusong0627/QuantMind,4.0
stablyai/orca,4.0
openJiuwen-ai/jiuwenswarm,4.0
garrytan/gstack,4.0
pollen-robotics/microduck_rl,3.0
Lakr233/vphone-cli,3.0
rocketride-org/rocketride-server,3.0
harry0703/MoneyPrinterTurbo,3.0
segmentdeskindicate5/c-studio,3.0
aipoch/open-science,3.0
moath17/Forsaken-Skin-Unlocker-Free-Skin-Changer-Download,3.0
