repo_name,stars
Zackriya-Solutions/meetily,15.0
langchain-ai/openwiki,9.0
usestrix/strix,7.0
asgeirtj/system_prompts_leaks,7.0
mattpocock/skills,7.0
Leonxlnx/taste-skill,7.0
MadsLorentzen/ai-job-search,6.0
DietrichGebert/ponytail,6.0
firecrawl/firecrawl,5.0
affaan-m/ECC,5.0
obra/superpowers,5.0
anthropics/skills,5.0
diegosouzapw/OmniRoute,5.0
ogulcancelik/herdr,4.0
elder-plinius/T3MP3ST,4.0
multica-ai/andrej-karpathy-skills,4.0
JuliusBrussee/caveman,4.0
addyosmani/agent-skills,4.0
bradautomates/claude-video,4.0
Panniantong/Agent-Reach,4.0
ammaarreshi/Generals-Mac-iOS-iPad,4.0
anthropics/claude-code,4.0
coreyhaines31/marketingskills,3.0
cheahjs/free-llm-api-resources,3.0
alirezarezvani/claude-skills,3.0
k1tbyte/Wand-Enhancer,3.0
514-labs/dnsglobe,3.0
alibaba/zvec,3.0
pewdiepie-archdaemon/odysseus,3.0
gastownhall/gastown,3.0
msitarzewski/agency-agents,3.0
VoltAgent/awesome-design-md,3.0
majidmanzarpour/threejs-procedural-dungeon,3.0
earendil-works/pi,3.0
tonhowtf/omniget,3.0
thedotmack/claude-mem,3.0
nexu-io/open-design,3.0
DeusData/codebase-memory-mcp,3.0
anomalyco/opencode,3.0
yt-dlp/yt-dlp,3.0
basketikun/infinite-canvas,2.0
jwasham/coding-interview-university,2.0
mastra-ai/mastra,2.0
DigitalPlatDev/FreeDomain,2.0
MaximeRivest/riddle,2.0
yqxie1991/WxCleaner,2.0
google-gemini/gemini-cli,2.0
Don-Uwe/ai-healthcare-agent-app,2.0
openai/codex,2.0
rawnaldclark/Stash,2.0
