repo_name,stars
firecrawl/pdf-inspector,9.0
block/buzz,4.0
bojieli/ai-agent-book,4.0
JustVugg/colibri,3.0
mattpocock/skills,3.0
Shubhamsaboo/awesome-llm-apps,3.0
yc-software/qm,3.0
sindresorhus/awesome,2.0
NousResearch/hermes-agent,2.0
emilkowalski/skills,2.0
microsoft/AI-For-Beginners,2.0
trycompai/crm,2.0
koala73/worldmonitor,2.0
promptfoo/promptfoo,2.0
harry0703/MoneyPrinterTurbo,2.0
drumih/turbo-fieldfare,2.0
junegunn/fzf,2.0
codecrafters-io/build-your-own-x,2.0
affaan-m/ECC,2.0
immich-app/immich,2.0
ciram-co/selfhost-buzz,2.0
richlegrand/bitbang-cli,2.0
bashalarmistalt/decimen-optical-transfer,2.0
cosmtrek/mindwalk,2.0
huggingface/speech-to-speech,2.0
hcpbrucks/HCP-AC,2.0
brookfacehe2421/flashloan-scalper-bot,2.0
rohitg00/ai-engineering-from-scratch,2.0
romanson-xo8/xeno-executor-roblox,2.0
zhaoxuya520/reverse-skill,2.0
zarazhangrui/frontend-slides,1.0
DramaticShape/DramaticShapeVoxelMod,1.0
xushengfeng/eSearch,1.0
mshumer/Claude-of-Duty,1.0
rmcelreath/stat_rethinking_2026,1.0
Wsky51/THU-CS912-kaoyan,1.0
opengeos/GeoLibre,1.0
oraios/serena,1.0
terrytz/BetterStage,1.0
ellite/scrob,1.0
0xArsene/GetTokenPrivilegeBack,1.0
File-New-Project/EarTrumpet,1.0
opencode-ai/opencode,1.0
Blazity/next-enterprise,1.0
asledgehammer/PipeWrench,1.0
openai/codex-plugin-cc,1.0
vinceliuice/Jasper-kde,1.0
balder-dev/balder,1.0
freeorion/freeorion,1.0
aigclink/geolook,1.0
