repo_name,stars
deepseek-ai/deepseek-harness,32.0
anywhere-labs/deepseek-harness-desktop,7.0
xiaobright/dsh-anchored-standard,6.0
awesome-dsh-plugin/awesome-dsh-plugin,6.0
cathrynlavery/diagram-design,5.0
github/spec-kit,4.0
unslothai/unsloth,4.0
zhu1090093659/dsh-web-ui,3.0
PrimeIntellect-ai/prime-agent,3.0
lidge-jun/opencodex,3.0
mattpocock/skills,3.0
xai-org/x-algorithm,3.0
0xSero/ai-data-extraction,2.0
xiaobright/modeltest,2.0
FareedKhan-dev/kimi-k3-in-c,2.0
bojieli/ai-agent-book,2.0
vinta/awesome-python,2.0
3b1b/manim,2.0
semantica-agi/semantica,2.0
Leonxlnx/taste-skill,2.0
guillaumemeyer/watermarks-remover,2.0
public-apis/public-apis,2.0
titanwings/colleague-skill,2.0
dmmulroy/anti-slop,2.0
emilkowalski/skills,2.0
omdsh-dev/DSH-better-sidebar,2.0
zhaoxuya520/reverse-skill,2.0
pathwaycom/arc-task-gen,2.0
ruvnet/RuView,2.0
miqdadbadjuber/anti-slop,2.0
liustack/modlens,2.0
cordiverse/cordis,2.0
VoltAgent/awesome-codex-subagents,1.0
chjspp520/hp_print,1.0
LayneChai/superpowers-dsh,1.0
synathena/two-point-perspective,1.0
openai/codex,1.0
DevTalles-corp/opencode-asteroids,1.0
Ayase34/gal-view,1.0
alphaparkinc/genpark-cross-modal-creative-campaign-planner-skill,1.0
processone/fluux-messenger,1.0
EIonTusk/hyprlang2lua,1.0
jaccen/Awesome-Gaussian-Skills,1.0
itayinbarr/little-coder,1.0
trycompai/crm,1.0
lennney/stop-that-shit,1.0
ashrafulalamasad/positivus,1.0
PyCQA/flake8,1.0
dtgoitia/nix-python,1.0
Xovee/uestc-course,1.0
