repo_name,stars
tt-a1i/archify,18.0
mattpocock/skills,13.0
bilawalsidhu/gods-eye-view,10.0
DietrichGebert/ponytail,10.0
stablyai/orca,10.0
debpalash/VoiceStudio,10.0
clshortfuse/renodx,8.0
google-research/timesfm,8.0
21ChainDAO/21daoAgent,7.0
browser-use/video-use,7.0
miuuyy/codex-chatgpt-web,7.0
deeplethe/utopia,7.0
firecrawl/firecrawl,6.0
Gitlawb/openclaude,6.0
deepseek-ai/deepseek-harness,6.0
emilkowalski/skills,6.0
elder-plinius/CL4R1T4S,6.0
pathwaycom/arc-task-gen,5.0
harry0703/MoneyPrinterTurbo,5.0
earendil-works/pi,5.0
wpzzz/blocked-sites-in-south-korea,5.0
anthropics/commerce-agents,5.0
rakanki911/DLSS5-Swapper,5.0
k1tbyte/Wand-Enhancer,5.0
sapientinc/PRAXIST,5.0
pollen-robotics/microduck,5.0
fmtlib/fmt,5.0
GhoulProsecutor/Solara-Executor,4.0
getagentseal/codeburn,4.0
NousResearch/hermes-agent,4.0
zhaoxuya520/reverse-skill,4.0
pacifio/atlas,4.0
kalai2005bse-del/Smart-Bus,4.0
larashero3-dotcom/lieflat-charts,4.0
omacom/omarchy,4.0
obra/superpowers,4.0
blizzardcookstore/delta-executor-pc-research,4.0
sindresorhus/awesome,4.0
MakazhanAlpamys/Soup,4.0
calesthio/OpenMontage,3.0
ScrapeGraphAI/Scrapegraph-ai,3.0
NanmiCoder/dsh-agent-teams,3.0
jaredrhod/fullstack-agent,3.0
cursor/plugins,3.0
averygan/reclip,3.0
Leonxlnx/taste-skill,3.0
chuspeeism/dashi-ppt-skill,3.0
prakhar1989/awesome-courses,3.0
arcboxlabs/arcbox,3.0
trycompai/crm,3.0
