repo_name,stars
img2threejs/img2threejs,6.0
MoonshotAI/Kimi-K3,6.0
shiyu-coder/Kronos,5.0
DietrichGebert/ponytail,5.0
mattpocock/skills,5.0
ogulcancelik/herdr,5.0
ayghri/i-have-adhd,5.0
Graphify-Labs/graphify,4.0
JustVugg/colibri,4.0
block/buzz,4.0
sindresorhus/awesome,3.0
codecrafters-io/build-your-own-x,3.0
koala73/worldmonitor,3.0
stablyai/orca,3.0
obra/superpowers,3.0
baidu/Unlimited-OCR,3.0
portalcobblerworship/samsung-frp-bypass,3.0
rohitg00/ai-engineering-from-scratch,3.0
xai-org/grok-build,3.0
agentscope-ai/QwenPaw,3.0
NetRavenMarvel/pika,2.0
demetrez7786/Copper-9,2.0
kangarooking/cangjie-skill,2.0
Silentely/eSIM-Tools,2.0
ManagerLadle/adobe-xd,2.0
teamchong/pxpipe,2.0
CoreBunch/Instatic,2.0
Vincentwei1021/video-shotcraft,2.0
hugohe3/ppt-master,2.0
pbakaus/impeccable,2.0
Panniantong/Agent-Reach,2.0
blader/humanizer,2.0
OpenCut-app/OpenCut,2.0
pingdotgg/t3code,2.0
guohuiyuan/go-music-dl,2.0
anthropics/claude-code,2.0
YTwsy/OpenSurge-for-Mac,2.0
multica-ai/andrej-karpathy-skills,2.0
mvanhorn/last30days-skill,2.0
nyblnet/bento,2.0
microsoft/markitdown,2.0
infiniflow/ragflow,2.0
trimstray/the-book-of-secret-knowledge,2.0
daimon3332/easy-proxies,2.0
clashbk/clash,2.0
MoonshotAI/FlashKDA,2.0
anthropics/claude-cookbooks,2.0
soulducklose/luma,2.0
NousResearch/hermes-agent,2.0
rtk-ai/rtk,2.0
