repo_name,stars
voyag-commits/Open-Source-Astra-Alternative,103.0
nextlevelbuilder/ui-ux-pro-max-skill,102.0
burakgon/stop-stutter,102.0
Leonxlnx/taste-skill,101.0
emilkowalski/skills,99.0
FailproofAI/failproofai,98.0
jingyaogong/minimind,95.0
vorssaint/vorssaint-utils,94.0
ruvnet/ruflo,94.0
every-app/open-seo,92.0
coreyhaines31/marketingskills,92.0
yanliudesign/mono-color-skill,92.0
Lordog/dive-into-llms,92.0
pathwaycom/arc-task-gen,91.0
Alishahryar1/free-claude-code,91.0
AprilNEA/OpenLogi,90.0
wpzzz/blocked-sites-in-south-korea,90.0
awesome-selfhosted/awesome-selfhosted,89.0
anywhere-labs/dsh-desktop,89.0
Katzca/AutoSocial,88.0
clash-verge-rev/clash-verge-rev,88.0
pbakaus/impeccable,87.0
codecrafters-io/build-your-own-x,86.0
Panniantong/Agent-Reach,86.0
iOfficeAI/OfficeCLI,85.0
NucleusDaimyoAdore/KeyShot-Pro-Software,85.0
Lakr233/vphone-cli,85.0
Appllama/liquid-glass-screens,84.0
harry0703/MoneyPrinterTurbo,83.0
addyosmani/agent-skills,82.0
herdrdev/herdr,82.0
Yuan1z0825/nature-skills,82.0
abi/screenshot-to-code,82.0
miuuyy/codex-chatgpt-web,81.0
ahujasid/blender-mcp,79.0
AdventDevInc/kudu,78.0
heygen-com/hyperframes,78.0
donnemartin/system-design-primer,77.0
google-research/timesfm,77.0
msitarzewski/agency-agents,76.0
JuliusBrussee/caveman,76.0
garrytan/gstack,75.0
Shubhamsaboo/awesome-llm-apps,75.0
openai/codex,75.0
bikini/exploitarium,74.0
nateherkai/scroll-craft,74.0
guillaumemeyer/watermarks-remover,74.0
hugohe3/ppt-master,74.0
Supremenearband/Discord-Nitro-Generator,73.0
zgwl/chinese-buy-us-stock-guide,72.0
CrewmanForum/Internet-Download-Manager,72.0
VoltAgent/awesome-design-md,71.0
microsoft/markitdown,71.0
ai-search-guru/getcito-worlds-first-open-source-aio-aeo-or-geo-tool,71.0
datawhalechina/hello-agents,70.0
34306/vphone-web,70.0
danielblnc/DLSS-NR-on-AMD,69.0
DigitalPlatDev/FreeDomain,69.0
majidmanzarpour/threejs-game-skills,69.0
bannedbook/fanqiang,68.0
nexu-io/open-design,68.0
punkpeye/awesome-mcp-servers,66.0
zvec-ai/zvec-grep,66.0
aigrantsindia/aigrantsindia,66.0
crmne/fastpotify,66.0
can1357/oh-my-pi,66.0
tashfeenahmed/freellmapi,65.0
tigerless-labs/agent-memory,65.0
k2-fsa/OmniVoice,65.0
volcengine/OpenViking,65.0
Tianyu199509/DeskBox,65.0
usestrix/strix,64.0
rcortx/kiwiq,64.0
HKUDS/Vibe-Trading,64.0
OpenWhispr/openwhispr,64.0
sonicloudco/recorder,64.0
aipoch/open-science,63.0
Stremio/stremio-web,63.0
wang2122/sprix-sage-router,63.0
tigerless-labs/cost-xray,62.0
floci-io/floci,62.0
Player-YN/PawWork_ZhuaZhua,61.0
practical-tutorials/project-based-learning,61.0
lidge-jun/opencodex,61.0
tailscale/tailcat,61.0
NoizAI/HelixWorld,61.0
virgiliojr94/book-to-skill,60.0
Gitlawb/openclaude,60.0
Nanako0129/sepia,60.0
sergebulaev/linkedin-skills,60.0
anthropics/commerce-agents,60.0
Colonyrodominate/IDM-For-Win,60.0
ChromeDevTools/chrome-devtools-mcp,60.0
mavismmg/MFGAdaUnlock-RenoDx,59.0
KevinLiss/ApeAdmin,59.0
KnockOutEZ/wigolo,58.0
nklmilojevic/sofka,58.0
Appllama/appllama-skills,58.0
clshortfuse/renodx,57.0
0xAX/linux-insides,57.0
trimstray/the-book-of-secret-knowledge,56.0
iptv-org/iptv,56.0
KytyPS5/KytyPS5,56.0
Comfy-Org/ComfyUI,55.0
freestylefly/awesome-gpt-image-2,55.0
521xueweihan/HelloGitHub,55.0
EmeraldSenseiRoad35/VoiceMod-Professional,55.0
jakubkrehel/skills,54.0
vectorize-io/hindsight,54.0
openclaw/openclaw,54.0
NVIDIA/SkillSpector,53.0
pollen-robotics/microduck,53.0
SAOG0721/Magpie,53.0
miqdadbadjuber/anti-slop,53.0
torvalds/linux,53.0
D4Vinci/Scrapling,52.0
OpenMouse-Project/openmouse,52.0
makerspet/oomwoo,52.0
anthropics/claude-code,52.0
bojieli/ai-agent-book,52.0
LivXue/dsh-plugin-shop,52.0
github/spec-kit,52.0
dnshe/DNSHE-FreeDomains,51.0
ChenLiu-1996/figures4papers,51.0
farion1231/cc-switch,51.0
p-e-w/heretic,50.0
Egonex-AI/Understand-Anything,50.0
MadsLorentzen/ai-job-search,49.0
3b1b/manim,49.0
ggml-org/llama.cpp,49.0
nyblnet/bento,49.0
KJGX66F/usque-custom-pro,48.0
hydra-db/hydradb,47.0
fitchmultz/pi-posthorse,47.0
router-for-me/CLIProxyAPI,46.0
open-webui/open-webui,46.0
tw93/Mole,46.0
ayghri/i-have-adhd,46.0
Fchaubard/autoresearcherUI,46.0
calesthio/OpenMontage,46.0
shadcn-labs/pdfcn,46.0
ripienaar/free-for-dev,46.0
MakazhanAlpamys/Soup,45.0
avelino/awesome-go,45.0
Indigodriflue/Discord-Nitro-Generator,45.0
browser-use/browser-use,45.0
can4hou6joeng4/boss-agent-cli,45.0
Imbad0202/academic-research-skills,44.0
MistSupportTruss/Photoshop-Extended-Software,44.0
larashero3-dotcom/writing-dna-skill,44.0
nvm-sh/nvm,44.0
flexprice/flexprice,44.0
hardbeat920/monocode,44.0
dashdogy/RTX40MFG-Unlock,43.0
n8n-io/n8n,43.0
headroomlabs-ai/headroom,43.0
trycompai/crm,43.0
zhaoxuya520/reverse-skill,42.0
yejy53/Editable-Design,42.0
gopherium/godmin,42.0
handsomestWei/patent-disclosure-skill,42.0
browser-use/video-use,42.0
FlashML-org/FreeToken,42.0
HyNetworks/tcp-brutal,42.0
agentscope-ai/agentscope,41.0
kygo8/open-diff,41.0
dachev/plan-review,41.0
Hisn00w/ASu-skills,41.0
okf-memory/okf-agent-memory,41.0
TauricResearch/TradingAgents,40.0
eternityspring/shuohao-skills,40.0
Novals83/5min-btc-polymarket,40.0
langgenius/dify,40.0
Faceplugin-ltd/Open-Source-Face-Recognition-SDK,40.0
bofanchen99-netizen/-.,40.0
YimMenuOfficial/YimMenu,40.0
zibo-chen/SubnetDesk,40.0
ramazancetinkaya/pin-generator,40.0
elliothux/open-compute,40.0
usgraphics/usgc-machine-report,40.0
PrimeIntellect-ai/prime-agent,39.0
apify/apify-mcp-server,39.0
DeusData/codebase-memory-mcp,39.0
petergyang/no-ai-slop,39.0
browser-act/skills,39.0
OpenHands/OpenHands,38.0
ClusterM/wg-obfuscator,38.0
inclusionAI/Choruz,38.0
colbymchenry/codegraph,38.0
agfnow/agentflow,38.0
Nasiko-Labs/nasiko,37.0
ByteByteGoHq/system-design-101,37.0
diudiu-tech/delivery-harness,37.0
larashero3-dotcom/lieflat-charts,37.0
weave-os/router,37.0
ebertti/awesome-telegram,37.0
rocketride-org/rocketride-server,37.0
massgravel/Microsoft-Activation-Scripts,37.0
kunchenguid/backpass,37.0
ahujasid/camera-to-blender,37.0
luolangaga/tubatools,37.0
openai/codex-security,37.0
HKUDS/DeepTutor,37.0
Petrichor625/HLTP,36.0
huynhsontung/Screenbox,36.0
simplifaisoul/osiris,36.0
shadcn-ui/ui,36.0
dstotijn/hetty,36.0
youhunwl/TVAPP,36.0
Tencent/WeKnora,36.0
Wei-Shaw/sub2api,36.0
microsoft/vscode,36.0
hotdata-dev/hotdata-cli,36.0
edoardolunardi/kugiri,36.0
getpaseo/paseo,35.0
dataelement/dsh-desktop,35.0
awesome-dsh-plugin/awesome-dsh-plugin,35.0
jwlerch78/dashie-android-app,35.0
openai/whisper,35.0
GoogleChrome/modern-web-guidance,35.0
firecrawl/anydoc,35.0
ganeshmshetty/openclip,35.0
earthtojake/text-to-cad,35.0
fiercewarrior84/TRX-Drainer-Tool,34.0
multica-ai/multica,34.0
warmbly/warmbly,34.0
thedotmack/claude-mem,34.0
remotion-dev/remotion,34.0
fmtlib/fmt,34.0
opendatalab/MinerU,34.0
Anil-matcha/Open-Generative-AI,34.0
CristianOlivera1/openvid,34.0
semantica-agi/semantica,34.0
ashemag/model-x-studio,34.0
wafer-ai/gpu-perf-engineering-resources,34.0
ollama/ollama,34.0
ruvnet/RuView,34.0
nolight132/sonora,33.0
cactus-compute/needle,33.0
Arindam200/awesome-ai-apps,33.0
f/prompts.chat,33.0
uiverse-io/galaxy,33.0
Narcooo/inkos,33.0
IndustrialTug/FL-Studio-26-All-Plugins,33.0
BruceLanLan/augur,33.0
Deen-Bridge/dnb-frontend,33.0
duriantaco/skylos,32.0
career-ops-hq/career-ops,32.0
RKiding/Awesome-finance-skills,32.0
shareAI-lab/learn-claude-code,32.0
C4illin/ConvertX,32.0
0x-IHRR/Xiaobai-Skills,32.0
Fission-AI/OpenSpec,32.0
1jehuang/jcode,32.0
pingdotgg/t3code,32.0
DevCloudNinjas/DevOps-Projects,32.0
elie222/rakazo,31.0
ApodexAI/FrontierAgent,31.0
rafal-qa/slopo,31.0
gioblu/NPC-Forge,31.0
milind-soni/OpenMausBot,31.0
rohitg00/ai-engineering-from-scratch,31.0
gflohr/e-invoice-eu,31.0
mvanhorn/last30days-skill,31.0
pipicat613/MuToolsProject,30.0
ifixai-ai/iFixAi,30.0
localsend/localsend,30.0
sngyai/Sequoia-X,30.0
CodebuffAI/freebuff,30.0
Asabeneh/30-Days-Of-Python,30.0
2dust/v2rayN,30.0
nilbuild/developer-roadmap,30.0
