repo_name,stars
chopratejas/headroom,103.0
DietrichGebert/ponytail,100.0
tw93/Pake,84.0
palmier-io/palmier-pro,45.0
mattpocock/skills,35.0
DeusData/codebase-memory-mcp,35.0
Gulfsistable/codex-cursor-unlimited,32.0
penpot/penpot,30.0
obra/superpowers,29.0
Panniantong/Agent-Reach,25.0
StarTrail-org/PixelRAG,24.0
EpicCatbirdHub/CapCut-Pro-26,24.0
calesthio/OpenMontage,24.0
addyosmani/agent-skills,23.0
NousResearch/hermes-agent,21.0
BookkeeperMoat/Sketch-App-activate-command,20.0
garrytan/gstack,19.0
EpicGames/lore,19.0
Egonex-AI/Understand-Anything,18.0
harry0703/MoneyPrinterTurbo,17.0
google-research/timesfm,17.0
MinisterSeam/4K-Plus,17.0
pewdiepie-archdaemon/odysseus,17.0
Kilo-Org/kilocode,17.0
lyogavin/airllm,17.0
Leonxlnx/taste-skill,16.0
multica-ai/andrej-karpathy-skills,16.0
tursodatabase/turso,15.0
iptv-org/iptv,15.0
OrbitServiceTouch/Driver-Updater,14.0
anthropics/skills,14.0
IronVanquisher/InternetDM-Activated,14.0
affaan-m/ECC,14.0
VoltAgent/awesome-design-md,13.0
Kong/insomnia,13.0
GradeTaxiEsteem/AutoCAD-Activated,13.0
firecrawl/firecrawl,13.0
jamiepine/voicebox,13.0
bytedance/deer-flow,13.0
Forsy-AI/agent-apprenticeship,12.0
OpenCut-app/OpenCut,12.0
DigitalPlatDev/FreeDomain,12.0
nextlevelbuilder/ui-ux-pro-max-skill,12.0
Raphire/Win11Debloat,12.0
yorgai/ORG2,12.0
koala73/worldmonitor,11.0
JuliusBrussee/caveman,11.0
sindresorhus/awesome,11.0
nexu-io/open-design,11.0
massgravel/Microsoft-Activation-Scripts,10.0
