repo_name,stars
PrimeIntellect-ai/prime-agent,25.0
ifixai-ai/iFixAi,14.0
cloudflare/computer,9.0
mattpocock/skills,8.0
zhaoxuya520/reverse-skill,8.0
firecrawl/anydoc,7.0
Leonxlnx/taste-skill,6.0
floci-io/floci,6.0
FareedKhan-dev/kimi-k3-in-c,6.0
K2SOsint/Legendary_OSINT,6.0
LiamGvchi/gc-minimal-zine-poster,6.0
goauthentik/authentik,6.0
codecrafters-io/build-your-own-x,6.0
earendil-works/pi,5.0
h4ckf0r0day/obscura,5.0
awesome-selfhosted/awesome-selfhosted,5.0
DigitalPlatDev/FreeDomain,5.0
google/skills,5.0
trycompai/crm,5.0
Paritok-official/paritok-4b-v1,5.0
browser-use/video-use,5.0
openclaw/openclaw,4.0
emilkowalski/skills,4.0
trace-cortex/cortex-app,4.0
langchain-ai/openwiki,4.0
vinta/awesome-python,4.0
lucas-mueller93/be-esp-version-update,4.0
ayghri/i-have-adhd,4.0
ronaldo-avalos/Maya,4.0
farion1231/cc-switch,4.0
denoland/celld,4.0
Graphify-Labs/graphify,4.0
block/buzz,4.0
koala73/worldmonitor,4.0
Dropnation/contract-fuzzer,4.0
brightdata/cli,4.0
tt-a1i/archify,4.0
nextlevelbuilder/ui-ux-pro-max-skill,4.0
magnitudedev/magnitude,4.0
virgiliojr94/book-to-skill,4.0
clash-verge-rev/clash-verge-rev,4.0
bradautomates/claude-video,4.0
pranshuparmar/witr,4.0
nexu-io/open-design,3.0
obra/superpowers,3.0
firecrawl/pdf-inspector,3.0
MoMoM101/RAG-ReActAgent,3.0
Predidit/Kazumi,3.0
firecrawl/firecrawl,3.0
trimstray/the-book-of-secret-knowledge,3.0
