repo_name,stars
harry0703/MoneyPrinterTurbo,103.0
unicity-sphere/sphere-sdk,77.0
Lum1104/Understand-Anything,65.0
colbymchenry/codegraph,52.0
byoungd/English-level-up-tips,51.0
Leonxlnx/taste-skill,50.0
microsoft/markitdown,49.0
DigitalPlatDev/FreeDomain,44.0
mattpocock/skills,40.0
obra/superpowers,38.0
OpenBMB/PilotDeck,36.0
multica-ai/andrej-karpathy-skills,34.0
affaan-m/ECC,32.0
microsoft/SkillOpt,32.0
microsoft/Webwright,31.0
rohitg00/ai-engineering-from-scratch,29.0
ruvnet/RuView,28.0
anthropics/skills,25.0
nexu-io/open-design,25.0
run-llama/liteparse,24.0
NousResearch/hermes-agent,23.0
farion1231/cc-switch,21.0
anomalyco/opencode,20.0
mukul975/Anthropic-Cybersecurity-Skills,17.0
OpenBMB/VoxCPM,17.0
earendil-works/pi,17.0
safishamsi/graphify,17.0
esengine/DeepSeek-Reasonix,16.0
nextlevelbuilder/ui-ux-pro-max-skill,16.0
unclecode/crawl4ai,15.0
BigPizzaV3/CodexPlusPlus,15.0
hardikpandya/stop-slop,15.0
twentyhq/twenty,15.0
Crosstalk-Solutions/project-nomad,14.0
solomondurham854062/Cursor-AI-Pro-Download-2026,14.0
codecrafters-io/build-your-own-x,13.0
rohitg00/agentmemory,13.0
firecrawl/firecrawl,12.0
freestylefly/CodexGuide,12.0
decolua/9router,12.0
thedotmack/claude-mem,12.0
Kaelio/ktx,12.0
garrytan/gstack,12.0
github/spec-kit,12.0
JuliusBrussee/caveman,11.0
galilai-group/stable-worldmodel,11.0
Imbad0202/academic-research-skills,11.0
ruvnet/ruflo,11.0
VtrAha/bybit-trading-bot,11.0
Leey21/awesome-ai-research-writing,11.0
