repo_name,stars
mvanhorn/last30days-skill,47.0
chopratejas/headroom,32.0
RyanCodrai/turbovec,32.0
pewdiepie-archdaemon/odysseus,22.0
affaan-m/ECC,17.0
safishamsi/graphify,17.0
microsoft/markitdown,16.0
Leonxlnx/taste-skill,16.0
multica-ai/andrej-karpathy-skills,15.0
mattpocock/skills,15.0
nexu-io/open-design,15.0
NousResearch/hermes-agent,14.0
roboflow/supervision,14.0
Unicornronote/Microsoft-Office-Activated,14.0
harry0703/MoneyPrinterTurbo,13.0
CyberBudgiePucker/MS365,12.0
refactoringhq/tolaria,12.0
lfnovo/open-notebook,11.0
aaif-goose/goose,11.0
diffusionstudio/lottie,11.0
obra/superpowers,10.0
XingYu-Zhong/DeepSeek-GUI,10.0
yikart/AiToEarn,9.0
CopilotKit/CopilotKit,9.0
msitarzewski/agency-agents,9.0
TapXWorld/ChinaTextbook,9.0
Panniantong/Agent-Reach,9.0
wbh604/UZI-Skill,8.0
santifer/career-ops,8.0
TarantulaFold/MS,8.0
HKUSTDial/Supervisor-Skills,8.0
colbymchenry/codegraph,8.0
pbakaus/impeccable,8.0
codecrafters-io/build-your-own-x,8.0
Lum1104/Understand-Anything,7.0
luongnv89/claude-howto,7.0
tashfeenahmed/freellmapi,7.0
rohitg00/ai-engineering-from-scratch,7.0
epoko77-ai/im-not-ai,7.0
farion1231/cc-switch,7.0
Imbad0202/academic-research-skills,7.0
nextlevelbuilder/ui-ux-pro-max-skill,7.0
Johnshall/Shadowrocket-ADBlock-Rules-Forever,7.0
devenjarvis/lathe,7.0
heygen-com/hyperframes,7.0
MadsLorentzen/ai-job-search,7.0
Darkuaexalt20/zapret-discord-youtube,7.0
Shubhamsaboo/awesome-llm-apps,7.0
BigPizzaV3/CodexPlusPlus,6.0
fathah/hermes-desktop,6.0
