repo_name,stars
DietrichGebert/ponytail,38.0
calesthio/OpenMontage,33.0
google-labs-code/design.md,19.0
baidu/Unlimited-OCR,18.0
Panniantong/Agent-Reach,18.0
unicity-astrid/handbook,16.0
mattpocock/skills,15.0
mukul975/Anthropic-Cybersecurity-Skills,15.0
ShadowHackrs/gmail-account-creator,13.0
JCodesMore/ai-website-cloner-template,12.0
apple/container,12.0
PyramidBison/acrobat-pdf-suite,12.0
headroomlabs-ai/headroom,11.0
NousResearch/hermes-agent,11.0
affaan-m/ECC,11.0
tashfeenahmed/freellmapi,11.0
unicity-astrid/book,10.0
zhaoxuya520/reverse-skill,10.0
stablyai/orca,10.0
ZhuLinsen/daily_stock_analysis,10.0
safishamsi/graphify,10.0
farion1231/cc-switch,10.0
multica-ai/andrej-karpathy-skills,9.0
cobusgreyling/loop-engineering,9.0
DigitalPlatDev/FreeDomain,8.0
pewdiepie-archdaemon/odysseus,8.0
xbtlin/ai-berkshire,8.0
SupervisorProsper/telegram-automation-kit,8.0
addyosmani/agent-skills,8.0
obra/superpowers,8.0
shanraisshan/claude-code-best-practice,8.0
topoteretes/cognee,7.0
Leonxlnx/taste-skill,7.0
rtk-ai/rtk,7.0
opendatalab/MinerU,7.0
garrytan/gstack,7.0
jamiepine/voicebox,7.0
colbymchenry/codegraph,7.0
bozhouDev/codex-orange-book,6.0
josejuanqm/docky,6.0
GlueHeartPleat/canva-design-workspace,6.0
firecrawl/firecrawl,6.0
kunchenguid/no-mistakes,6.0
OpenCut-app/OpenCut,6.0
VoltAgent/awesome-design-md,6.0
IceWhaleTech/CasaOS,5.0
lfnovo/open-notebook,5.0
interviewstreet/hiring-agent,5.0
inkeep/open-knowledge,5.0
MiddleGumshoe/spotiplusplus,5.0
