repo_name,stars
block/buzz,9.0
mattpocock/skills,6.0
diegosouzapw/OmniRoute,6.0
koala73/worldmonitor,6.0
citrolabs/ego-lite,5.0
ayghri/i-have-adhd,5.0
public-apis/public-apis,4.0
govind-codex/healthcamp,4.0
headroomlabs-ai/headroom,4.0
oblien/openship,4.0
marcelroed/gigatoken,4.0
andrewyng/openworker,4.0
nicechunk/game,4.0
microsoft/SkillOpt,3.0
Lordog/dive-into-llms,3.0
vuetifyjs/0,3.0
stablyai/orca,3.0
lidge-jun/opencodex,3.0
chrislgarry/Apollo-11,3.0
bojieli/ai-agent-book,3.0
penpot/penpot,3.0
rtk-ai/rtk,3.0
hoainho/img2threejs,3.0
MadsLorentzen/ai-job-search,3.0
Automattic/harper,3.0
Pumpkin-MC/Pumpkin,3.0
ComposioHQ/awesome-claude-skills,3.0
majidmanzarpour/threejs-procedural-dungeon,2.0
JordanDalton/laravel-tackle,2.0
itayinbarr/little-coder,2.0
pctrade/end4-pC,2.0
petergyang/no-ai-slop,2.0
builderz-labs/mission-control,2.0
TecharoHQ/anubis,2.0
imputnet/helium,2.0
Zackriya-Solutions/meetily,2.0
ShouqiaoW/erdos,2.0
obra/superpowers,2.0
Egonex-AI/Understand-Anything,2.0
nexu-io/open-design,2.0
D4Vinci/Scrapling,2.0
mouredev/Hello-Python,2.0
codecrafters-io/build-your-own-x,2.0
google/mantis,2.0
algoshank-pat/beacon,2.0
JCodesMore/ai-website-cloner-template,2.0
aakk007/RogueCleaner,2.0
tonhowtf/omniget,2.0
davidmokos/expo-glass-tabs,2.0
okasi/bot-signal,2.0
