repo_name,stars
re4/LibreCode,696.0
JustVugg/colibri,9.0
Graphify-Labs/graphify,6.0
HKUDS/Vibe-Trading,5.0
Dicklesworthstone/destructive_command_guard,4.0
emilkowalski/skills,3.0
x4gKing/X4G,3.0
Mesh-LLM/mesh-llm,3.0
obra/superpowers,3.0
addyosmani/agent-skills,3.0
Leantime/leantime,2.0
EverMind-AI/Raven,2.0
cosmtrek/mindwalk,2.0
jaywcjlove/awesome-mac,2.0
ForkExecutor/Meccha-Vision-Elite,2.0
1c7/chinese-independent-developer,2.0
home-assistant/core,2.0
Imbad0202/academic-research-skills,2.0
GingerCohle/VLMCSHFG,2.0
anomalyco/opencode,2.0
alxndrTL/little-book-rl,2.0
SmartlyDressedGames/U3-SDK,2.0
msitarzewski/agency-agents,2.0
headroomlabs-ai/headroom,2.0
Augani/openreel-video,2.0
k1tbyte/Wand-Enhancer,2.0
mk6i/open-oscar-server,2.0
DietrichGebert/ponytail,2.0
lfnovo/open-notebook,2.0
ChatCut-Inc/agent-plugin,2.0
virattt/ai-hedge-fund,2.0
kepano/obsidian-skills,2.0
JuliusBrussee/caveman,2.0
Alishahryar1/free-claude-code,2.0
oso95/scroll-world,2.0
farion1231/cc-switch,2.0
langflow-ai/langflow,2.0
quantskills/agent-quantspace,1.0
BloopAI/vibe-kanban,1.0
Hao0321/video-autopilot-kit,1.0
Baldomo/open-in-mpv,1.0
ubicomplab/embedded-arena,1.0
tarkovtracker-org/TarkovTracker,1.0
MarsF0/AstroDX-Skin-Developer-Tool,1.0
DeusData/codebase-memory-mcp,1.0
nesquena/hermes-webui,1.0
kunchenguid/dotfiles,1.0
rodrigocfd/winsafe,1.0
GPUOpen-Tools/compressonator,1.0
samyak2403/RepoStore,1.0
