repo_name,stars
calesthio/OpenMontage,43.0
DietrichGebert/ponytail,39.0
topoteretes/cognee,20.0
obra/superpowers,19.0
NousResearch/hermes-agent,19.0
Panniantong/Agent-Reach,15.0
apple/container,15.0
headroomlabs-ai/headroom,15.0
baidu/Unlimited-OCR,14.0
mattpocock/skills,14.0
microsoft/markitdown,13.0
google-labs-code/design.md,13.0
Leonxlnx/taste-skill,13.0
zhaoxuya520/reverse-skill,12.0
DeusData/codebase-memory-mcp,12.0
mukul975/Anthropic-Cybersecurity-Skills,11.0
opendatalab/MinerU,11.0
bozhouDev/codex-orange-book,11.0
googleworkspace/cli,11.0
unicity-astrid/handbook,10.0
stablyai/orca,9.0
Egonex-AI/Understand-Anything,9.0
affaan-m/ECC,9.0
multica-ai/andrej-karpathy-skills,9.0
ZhuLinsen/daily_stock_analysis,9.0
pewdiepie-archdaemon/odysseus,9.0
Stirling-Tools/Stirling-PDF,9.0
sindresorhus/awesome,8.0
codecrafters-io/build-your-own-x,8.0
shanraisshan/claude-code-best-practice,8.0
unicity-astrid/book,8.0
jamiepine/voicebox,8.0
interviewstreet/hiring-agent,8.0
PMTraderAdam/PMTraderAdam,8.0
colbymchenry/codegraph,8.0
kunchenguid/no-mistakes,7.0
mvanhorn/last30days-skill,7.0
garrytan/gstack,7.0
Thysrael/Horizon,7.0
koala73/worldmonitor,7.0
NVIDIA/SkillSpector,7.0
anomalyco/opencode,7.0
asgeirtj/system_prompts_leaks,7.0
farion1231/cc-switch,6.0
emilkowalski/skills,6.0
ShadowHackrs/gmail-account-creator,6.0
JCodesMore/ai-website-cloner-template,6.0
public-apis/public-apis,6.0
StarTrail-org/PixelRAG,6.0
heygen-com/hyperframes,6.0
