repo_name,stars
DietrichGebert/ponytail,45.0
chopratejas/headroom,34.0
mattpocock/skills,19.0
EpicGames/lore,16.0
DeusData/codebase-memory-mcp,13.0
OpenCut-app/OpenCut,12.0
google-research/timesfm,10.0
NousResearch/hermes-agent,10.0
Kilo-Org/kilocode,9.0
codecrafters-io/build-your-own-x,9.0
palmier-io/palmier-pro,8.0
obra/superpowers,8.0
vercel/eve,8.0
Egonex-AI/Understand-Anything,7.0
Panniantong/Agent-Reach,7.0
owainlewis/awesome-artificial-intelligence,7.0
nexu-io/open-design,6.0
Leonxlnx/taste-skill,6.0
makeplane/plane,6.0
farion1231/cc-switch,6.0
nnecrkvenuOX/formcms,5.0
earendil-works/pi,5.0
public-apis/public-apis,5.0
microsoft/markitdown,5.0
mr-nika/Latency-Arc-Windows-Tweaks,5.0
colbymchenry/codegraph,5.0
mukul975/Anthropic-Cybersecurity-Skills,5.0
hardikpandya/stop-slop,5.0
pewdiepie-archdaemon/odysseus,5.0
nubjs/nub,5.0
Waishnav/devspace,5.0
github/spec-kit,4.0
androtv4321-lab/rust-toolkit-pro-optimizer,4.0
D4Vinci/Scrapling,4.0
BuilderIO/agent-native,4.0
affaan-m/ECC,4.0
dzcmemory-web/bazi-ziwei-skill,4.0
volcanowarlockfury21/Microsoft-Activator,4.0
multica-ai/andrej-karpathy-skills,4.0
massgravel/Microsoft-Activation-Scripts,4.0
alchaincyf/nuwa-skill,4.0
agentscope-ai/QwenPaw,4.0
nextlevelbuilder/ui-ux-pro-max-skill,4.0
iptv-org/iptv,4.0
TabularisDB/tabularis,4.0
elder-plinius/CL4R1T4S,4.0
CocoonKindle/Acrobat-Pro-26,4.0
freeCodeCamp/freeCodeCamp,4.0
DigitalPlatDev/FreeDomain,4.0
firecrawl/firecrawl,4.0
