repo_name,stars
debpalash/VoiceStudio,275.0
decioriolepartition/qgkknlvf,248.0
bilawalsidhu/gods-eye-view,208.0
JustVugg/colibri,170.0
finlionanger/AutoCad-setup,149.0
InletBackerTier/SolidWorks-for-Windows,147.0
deepseek-ai/deepseek-harness,141.0
ScalarLinkAxe/Optimizer-Toolkit,138.0
HeartNautilusGuide/KMS-Pico,136.0
google/artemis,133.0
tt-a1i/archify,113.0
mattpocock/skills,101.0
DietrichGebert/ponytail,96.0
ayghri/i-have-adhd,96.0
Panniantong/Agent-Reach,94.0
TauricResearch/TradingAgents,93.0
StorageRavenWedge/Better-Discord,85.0
affaan-m/ECC,85.0
langwatch/langwatch,85.0
Enamelovershackle/LANDR-Plugin-Bundles,82.0
NetDyerKindle/Autodesk-Inventor-Tool,81.0
alibaba/open-code-review,81.0
blizzardtrackmanor/Autodesk-Revit,79.0
tonhowtf/omniget,77.0
petergyang/no-ai-slop,77.0
Rewindlyasquare2/azikrskp,76.0
webadderallorg/Recordly,71.0
asgeirtj/system_prompts_leaks,70.0
ever-co/ever-gauzy,68.0
royallocksmithmodify/PH-Downloader,66.0
microsoft/vscode,66.0
obra/superpowers,66.0
stablyai/orca,65.0
feder-cr/AIHawk,65.0
OnyxTyrantBay/-EaseUS-Partition-Master,65.0
pallets/flask,62.0
NaturalInvestor/Aida64-Extreme,61.0
unclecode/crawl4ai,60.0
vuejs/vue,60.0
rust-lang/rust,58.0
tensorflow/tensorflow,57.0
666ghj/MiroFish,56.0
Legendaryluwall/Cinema-4D,56.0
calesthio/OpenMontage,56.0
ruvnet/RuView,55.0
Fairsestronghold/instagram-liker,54.0
multimodal-art-projection/YuE,53.0
vxcontrol/pentagi,52.0
torvalds/linux,51.0
sindresorhus/awesome,51.0
