repo_name,stars
koala73/worldmonitor,13.0
baidu/Unlimited-OCR,11.0
bojieli/ai-agent-book,10.0
diegosouzapw/OmniRoute,9.0
mattpocock/skills,7.0
marcelroed/gigatoken,6.0
Shubhamsaboo/awesome-llm-apps,6.0
penecho/penecho,5.0
block/buzz,5.0
DietrichGebert/ponytail,5.0
unicity-aos/aos-ce,4.0
Jakubantalik/thinking-orbs,4.0
chartup-solana-volume-bot/basevolumebot,4.0
microsoft/markitdown,4.0
unicity-aos/capsule-fs,3.0
nyblnet/bento,3.0
unicity-aos/capsule-identity,3.0
firecrawl/firecrawl,3.0
schollz/croc,3.0
lidge-jun/opencodex,3.0
Panniantong/Agent-Reach,3.0
google/GNM,3.0
affaan-m/ECC,3.0
Graphify-Labs/graphify,3.0
ruvnet/RuView,3.0
1c7/chinese-independent-developer,3.0
NousResearch/hermes-agent,3.0
hoainho/img2threejs,3.0
tirth8205/code-review-graph,3.0
nextlevelbuilder/ui-ux-pro-max-skill,3.0
facebook/astryx,3.0
vnpy/vnpy,3.0
santifer/career-ops,3.0
tokio-rs/topcoat,3.0
Dennis-bv/financial-ai-tools,3.0
oblien/openship,3.0
agegr/pi-web,3.0
asz798838958/freeAgentIdentity,3.0
earendil-works/pi,3.0
erwin-kok/sarena,2.0
DigitalPlatDev/FreeDomain,2.0
headroomlabs-ai/headroom,2.0
Pumpkin-MC/Pumpkin,2.0
sindresorhus/awesome,2.0
earthtojake/text-to-cad,2.0
FunAudioLLM/CosyVoice,2.0
1jehuang/jcode,2.0
openinterpreter/openinterpreter,2.0
521xueweihan/HelloGitHub,2.0
tw93/Mole,2.0
