repo_name,stars
multica-ai/andrej-karpathy-skills,62.0
Lum1104/Understand-Anything,27.0
anthropics/claude-plugins-official,24.0
colbymchenry/codegraph,21.0
rohitg00/ai-engineering-from-scratch,17.0
mattpocock/skills,15.0
obra/superpowers,15.0
NousResearch/hermes-agent,14.0
alistaitsacle/free-llm-api-keys,14.0
safishamsi/graphify,14.0
perplexityai/bumblebee,14.0
simplifaisoul/osiris,11.0
Fincept-Corporation/FinceptTerminal,11.0
itsfatduck/optimizerDuck,10.0
tashfeenahmed/freellmapi,9.0
github/spec-kit,9.0
ruvnet/RuView,9.0
nexu-io/open-design,8.0
google/ax,8.0
LucaRatiu/hyperliquid-trading-bot,8.0
yt-dlp/yt-dlp,8.0
apple/corecrypto,7.0
Katbrink/polymarket-weather-trading-bot,7.0
thesammy26/polymarket-arbitrage-bot,7.0
abus-aikorea/voice-pro,7.0
supertone-inc/supertonic,6.0
testerlingcodo/gemini-antigravity-cli,6.0
bonny1220/solana-trading-bot,6.0
ruvnet/ruflo,6.0
garrytan/gstack,6.0
SKL2910/limitless-trading-bot,6.0
tinyhumansai/openhuman,5.0
0xSteph/pentest-ai,5.0
AIDC-AI/Pixelle-Video,5.0
clash-verge-rev/clash-verge-rev,5.0
santifer/career-ops,5.0
LUPUL64348/NTE-cheat,5.0
ChromeDevTools/chrome-devtools-mcp,5.0
amet2901/asterdex-trading-bot,5.0
public-apis/public-apis,5.0
trimstray/the-book-of-secret-knowledge,5.0
godotengine/godot,5.0
WilliamBryk/Exalink,5.0
odoo/odoo,4.0
CloakHQ/CloakBrowser,4.0
shriddha/LEGO-Batman-Legacy-of-the-Dark-Knight,4.0
calcom/cal.diy,4.0
addyosmani/agent-skills,4.0
mukul975/Anthropic-Cybersecurity-Skills,4.0
paperclipai/paperclip,4.0
