repo_name,stars
vorssaint/vorssaint-utils,8.0
deepseek-ai/deepseek-harness,7.0
mattpocock/skills,7.0
virgiliojr94/book-to-skill,4.0
NanoNets/Graft,3.0
harry0703/MoneyPrinterTurbo,3.0
Kate-mwaura/my-linux-playbook,3.0
basecamp/omarchy,3.0
k1tbyte/Wand-Enhancer,3.0
cactus-compute/needle,2.0
anywhere-labs/deepseek-harness-desktop,2.0
remorses/gpuix,2.0
Johnshall/Shadowrocket-ADBlock-Rules-Forever,2.0
snarescorpiontrimmer/fortnite-skinswapper-menu,2.0
volcengine/OpenViking,2.0
truefoundry/trueforge,2.0
AprilNEA/OpenLogi,2.0
missuo/kumone,2.0
bytedance/deer-flow,2.0
diegosouzapw/OmniRoute,2.0
asciimoo/hister,2.0
Leonxlnx/unlazy,2.0
FlashML-org/FreeToken,2.0
tjboudreaux/cc-thinking-skills,2.0
MengTo/threeui,2.0
byoungd/up,2.0
trimstray/the-book-of-secret-knowledge,2.0
msitarzewski/agency-agents,2.0
vinta/awesome-python,2.0
dnshe/DNSHE-FreeDomains,2.0
backnotprop/plannotator,1.0
mlm-games/CCLauncher,1.0
dramaclaw/dramaclaw,1.0
daimonionnn/amd-rocmfpx-for-win,1.0
aymericdamien/TopDeepLearning,1.0
Anxcye/anx-reader,1.0
braedonsaunders/bidwright,1.0
NickgotGitHub/notebooklm-watermark-remover,1.0
vbenjs/vben-admin-thin-next,1.0
xchacha20-poly1305/husi,1.0
biw/cloudflare-github-actions-runner,1.0
algerkong/AlgerMusicPlayer,1.0
rttrorg/rttr,1.0
peddiranjithk-dot/customer-experience-dashboard,1.0
ImMike/polymarket-arbitrage,1.0
ToumaKamijou/Yugens-Terrain-Authoring-Toolkit,1.0
Asogwasamson234/data-handler,1.0
davisuga/espelho,1.0
binaricat/Netcatty,1.0
1rhino2/fnprint,1.0
