repo_name,stars
tt-a1i/archify,20.0
THU-MAIC/OpenMAIC,16.0
DietrichGebert/ponytail,14.0
zhaoxuya520/reverse-skill,10.0
pacifio/atlas,9.0
deepseek-ai/deepseek-harness,9.0
jingyaogong/minimind,8.0
getagentseal/codeburn,8.0
larashero3-dotcom/lieflat-charts,7.0
debpalash/VoiceStudio,7.0
torvalds/linux,6.0
freestylefly/awesome-gpt-image-2,6.0
pollen-robotics/microduck,6.0
stablyai/orca,6.0
yanliudesign/mono-color-skill,6.0
crmne/fastpotify,6.0
github/spec-kit,6.0
damejan80/tokentab,5.0
Player-YN/PawWork_ZhuaZhua,5.0
donnemartin/system-design-primer,5.0
diegosouzapw/OmniRoute,5.0
sapientinc/PRAXIST,5.0
google-research/timesfm,5.0
kacperkapusciak/goldie,5.0
openai/codex,5.0
ayghri/i-have-adhd,5.0
zubair-trabzada/geo-seo-claude,5.0
pathwaycom/arc-task-gen,5.0
leveelevelstuff/KMS-Pico-Toolkit,5.0
can1357/oh-my-pi,5.0
mattpocock/skills,4.0
hacksider/Deep-Live-Cam,4.0
miuuyy/codex-chatgpt-web,4.0
ramazancetinkaya/morse-code,4.0
affaan-m/ECC,4.0
blader/humanizer,4.0
LiquidGiraffe8/Metatrader-5-Plus-Edge,4.0
hcliucs/APSD,4.0
practical-tutorials/project-based-learning,4.0
DeusData/codebase-memory-mcp,4.0
Git-Agni/prod-FARM-IOS-Core,4.0
arcboxlabs/arcbox,4.0
openJiuwen-ai/jiuwenswarm,4.0
hugohe3/ppt-master,4.0
addyosmani/agent-skills,4.0
ravynsoft/ravynos,3.0
K-Dense-AI/scientific-agent-skills,3.0
allenpeng0705/EnvoyMesh,3.0
garrytan/gstack,3.0
kubernetes/kubernetes,3.0
