repo_name,stars
PrimeIntellect-ai/prime-agent,10.0
firecrawl/anydoc,8.0
mattpocock/skills,5.0
cloudflare/cloudflare-os,4.0
google/guava,4.0
NousResearch/hermes-agent,4.0
get-bb/bb,3.0
nilbuild/developer-roadmap,3.0
Panniantong/Agent-Reach,3.0
obra/superpowers,3.0
esengine/DeepSeek-Reasonix,3.0
emilkowalski/skills,3.0
tirth8205/code-review-graph,3.0
diegosouzapw/OmniRoute,3.0
AtomicBot-ai/atomic-agent,3.0
firecrawl/pdf-inspector,2.0
huangruiteng/loopx,2.0
donnemartin/system-design-primer,2.0
Jakubantalik/thinking-orbs,2.0
comet-ml/opik,2.0
microsoft/Generative-AI-for-beginners-java,2.0
magicrew/doc7,2.0
kirodotdev/KiroCrew,2.0
heygen-com/hyperframes,2.0
alchaincyf/nuwa-skill,2.0
basketikun/infinite-canvas,2.0
atilaahmettaner/tradingview-mcp,2.0
FareedKhan-dev/kimi-k3-in-c,2.0
Leonxlnx/taste-skill,2.0
langgenius/dify,2.0
koala73/worldmonitor,2.0
can1357/oh-my-pi,2.0
brightdata/cli,2.0
redasm-dev/redasm,2.0
affaan-m/ECC,2.0
ZzzLc0405/photo-abstract-editorial,2.0
MadsLorentzen/ai-job-search,2.0
tw93/Mole,2.0
Nutlope/hallmark,2.0
hugohe3/ppt-master,2.0
TheBoredTeam/boring.notch,2.0
goauthentik/authentik,2.0
unclecode/crawl4ai,2.0
stablyai/orca,2.0
Neovici/cosmoz-router,2.0
microsoft/skill-recorder,1.0
aoguai/subscription,1.0
LaurieWired/tailslayer,1.0
mylms/ESP-MeteoRadar,1.0
sindresorhus/awesome,1.0
