repo_name,stars
harry0703/MoneyPrinterTurbo,225.0
microsoft/markitdown,216.0
codecrafters-io/build-your-own-x,110.0
Lum1104/Understand-Anything,106.0
NousResearch/hermes-agent,80.0
multica-ai/andrej-karpathy-skills,75.0
Leonxlnx/taste-skill,72.0
colbymchenry/codegraph,71.0
mattpocock/skills,68.0
farion1231/cc-switch,68.0
affaan-m/ECC,60.0
safishamsi/graphify,60.0
ruvnet/RuView,57.0
DigitalPlatDev/FreeDomain,57.0
obra/superpowers,56.0
OpenBMB/VoxCPM,55.0
esengine/DeepSeek-Reasonix,54.0
boundless-large-model/boundless-world-model,53.0
Imbad0202/academic-research-skills,53.0
rohitg00/ai-engineering-from-scratch,50.0
anthropics/skills,45.0
BigPizzaV3/CodexPlusPlus,44.0
run-llama/liteparse,43.0
D4Vinci/Scrapling,43.0
EverMind-AI/EverOS,41.0
anthropics/claude-code,40.0
twentyhq/twenty,39.0
byoungd/English-level-up-tips,38.0
sindresorhus/awesome,36.0
open-jarvis/OpenJarvis,35.0
mukul975/Anthropic-Cybersecurity-Skills,35.0
microsoft/SkillOpt,34.0
FareedKhan-dev/train-llm-from-scratch,33.0
nexu-io/open-design,33.0
Crosstalk-Solutions/project-nomad,33.0
jmaczan/tiny-vllm,33.0
notyrjo/AlphaLine,32.0
nextlevelbuilder/ui-ux-pro-max-skill,32.0
TauricResearch/TradingAgents,31.0
seramo/v2ray-config-modifier,31.0
itsfatduck/optimizerDuck,31.0
Alishahryar1/free-claude-code,30.0
EveryInc/compound-engineering-plugin,29.0
hardikpandya/stop-slop,29.0
AprilNEA/OpenLogi,29.0
can1357/oh-my-pi,28.0
shiyu-coder/Kronos,28.0
openclaw/openclaw,28.0
RyanCodrai/turbovec,27.0
greensock/gsap-skills,27.0
