repo_name,stars
DietrichGebert/ponytail,46.0
mattpocock/skills,20.0
EpicGames/lore,17.0
chopratejas/headroom,14.0
Egonex-AI/Understand-Anything,12.0
DeusData/codebase-memory-mcp,12.0
OpenCut-app/OpenCut,11.0
anthropics/financial-services,10.0
elder-plinius/CL4R1T4S,9.0
google-research/timesfm,9.0
NousResearch/hermes-agent,9.0
obra/superpowers,8.0
anthropics/skills,8.0
makeplane/plane,8.0
github/spec-kit,8.0
can1357/oh-my-pi,8.0
colbymchenry/codegraph,8.0
Panniantong/Agent-Reach,7.0
codecrafters-io/build-your-own-x,7.0
affaan-m/ECC,7.0
InsiderX-Pro/video-translator,7.0
penpot/penpot,7.0
itsyebekhe/nahan,7.0
pewdiepie-archdaemon/odysseus,6.0
Leonxlnx/taste-skill,6.0
iptv-org/iptv,6.0
nexu-io/open-design,6.0
JuliusBrussee/caveman,6.0
coreyhaines31/marketingskills,6.0
rtk-ai/rtk,6.0
nextlevelbuilder/ui-ux-pro-max-skill,5.0
LeyckerS/moondownloader,5.0
XiaomiMiMo/MiMo-Code,5.0
microsoft/markitdown,5.0
omnigent-ai/omnigent,5.0
alibaba/open-code-review,5.0
Kilo-Org/kilocode,5.0
safishamsi/graphify,5.0
Yuan1z0825/nature-skills,4.0
addyosmani/agent-skills,4.0
edwardsanchez/Tinkerble,4.0
anomalyco/opencode,4.0
sindresorhus/awesome,4.0
multica-ai/andrej-karpathy-skills,4.0
Imbad0202/academic-research-skills,4.0
Waishnav/devspace,4.0
AtomBuilderCanopy2/Autodesk-Fusion-360-CAD-Workflow,4.0
ShardSupplier/Movavi-Video-Suite-Workflow,4.0
WeiboAI/VibeThinker,4.0
freeCodeCamp/freeCodeCamp,4.0
