repo_name,stars
deepseek-ai/deepseek-harness,33.0
anywhere-labs/deepseek-harness-desktop,8.0
public-apis/public-apis,6.0
awesome-dsh-plugin/awesome-dsh-plugin,6.0
cactus-compute/needle,4.0
xai-org/x-algorithm,4.0
cathrynlavery/diagram-design,3.0
Gaurav-Gosain/tuios,3.0
xiaobright/dsh-anchored-standard,3.0
obra/superpowers,2.0
jihe520/MathModelAgent,2.0
cordiverse/paper,2.0
bojieli/ai-agent-book,2.0
dsh-market/dsh-market,2.0
off-grid-ai/OGAM,2.0
janekbaraniewski/openusage,2.0
12britz/awesome-free-models,2.0
pathwaycom/arc-task-gen,2.0
multica-ai/andrej-karpathy-skills,2.0
HKUDS/nanobot,2.0
unslothai/unsloth,2.0
xyiqq/skilldoctor,2.0
YeahMaybeDev/The-Choicer-Voicer,2.0
hydra-db/hydradb,2.0
internet-court/internet-court-skill,2.0
obsproject/obs-studio,2.0
harry0703/MoneyPrinterTurbo,2.0
dataelement/dsh-desktop,2.0
Leonxlnx/unlazy,2.0
0x4m4/hexstrike-ai,2.0
43PR/dotfiles,2.0
dfpc-coe/etl-adsbx,1.0
CA170206/quiz-management-platform,1.0
Xian55/tortoise-db-viewer,1.0
QAI-brain/awesome-QAI-Papers-QText,1.0
DavidHDev/react-bits,1.0
stjudecab/CAB-aiSkills,1.0
Pivotal-Open-Source-Hub/StockInference-Spark,1.0
5p00kyy/club-5060ti,1.0
jbivia/simplify-documentation,1.0
Tiger3807861189/J-Space-Cognition-Suite-V3.6,1.0
opencode-ai/opencode,1.0
IvanZhuck/wordpress-sandbox,1.0
Mrclocks/PGClockLite,1.0
Perseus-Computing-LLC/perseus-vault,1.0
chordswallowthrust/undress-design,1.0
sal063/AC6_recomp,1.0
entraptadoeztech/staticsjv2,1.0
huginn/huginn,1.0
jellyfin/jellyfin,1.0
