repo_name,stars
clent267/FUNCAPTCHAV3,111.0
DietrichGebert/ponytail,56.0
palmier-io/palmier-pro,52.0
chopratejas/headroom,52.0
tw93/Pake,38.0
mattpocock/skills,34.0
calesthio/OpenMontage,32.0
iptv-org/iptv,24.0
DeusData/codebase-memory-mcp,23.0
StarTrail-org/PixelRAG,23.0
ZhuLinsen/daily_stock_analysis,21.0
penpot/penpot,20.0
Leonxlnx/taste-skill,19.0
affaan-m/ECC,19.0
mukul975/Anthropic-Cybersecurity-Skills,17.0
yt-dlp/yt-dlp,15.0
NousResearch/hermes-agent,14.0
rtk-ai/rtk,13.0
pewdiepie-archdaemon/odysseus,13.0
microsoft/markitdown,13.0
mvanhorn/last30days-skill,13.0
Stirling-Tools/Stirling-PDF,13.0
Panniantong/Agent-Reach,13.0
tursodatabase/turso,12.0
zhongerxin/cowart,12.0
jamiepine/voicebox,12.0
addyosmani/agent-skills,12.0
bytedance/deer-flow,11.0
nexu-io/open-design,11.0
DigitalPlatDev/FreeDomain,11.0
heygen-com/hyperframes,11.0
safishamsi/graphify,11.0
mysk-research/loupe,10.0
codecrafters-io/build-your-own-x,10.0
GridToucanRank/CapCut-Quick-Patch,10.0
harry0703/MoneyPrinterTurbo,10.0
garrytan/gstack,10.0
smicallef/spiderfoot,10.0
Egonex-AI/Understand-Anything,10.0
google-research/timesfm,10.0
colbymchenry/codegraph,9.0
Schmobi85/Gothic-1-Remake-Trainer-2026,9.0
firecrawl/firecrawl,9.0
anthropics/skills,9.0
multica-ai/andrej-karpathy-skills,9.0
koala73/worldmonitor,9.0
nextlevelbuilder/ui-ux-pro-max-skill,9.0
farion1231/cc-switch,9.0
browser-use/browser-use,8.0
anomalyco/opencode,8.0
