repo_name,stars
alibaba/open-code-review,261.0
hypit-ai/hypit,215.0
cloudflare/security-audit-skill,193.0
ai-sucks-butt/ai-sucks-butt,128.0
latent-spaces/brag,118.0
supremeguardianhoist/Microsoft-Activation-Scripts,106.0
tt-a1i/archify,102.0
alphaXiv/OpenResearch,97.0
NationalSecurityAgency/ghidra,93.0
JustVugg/colibri,92.0
Tencent/BrowserSkill,92.0
DietrichGebert/ponytail,89.0
deepseek-ai/deepseek-harness,89.0
eternity4719/HowToLiveBetter,87.0
bilawalsidhu/gods-eye-view,84.0
affaan-m/ECC,84.0
abue-ammar/tinycast,83.0
debpalash/VoiceStudio,82.0
arnegiacomo/fugleramme,74.0
stablyai/orca,73.0
block/buzz,71.0
DeerComplete/Acrobat-Reader-Pro,69.0
Arcticflerope/Cubase-for-Windows,68.0
SpiritCooperJerk/Microsoft-Visio,67.0
Tencent/WeKnora,66.0
ever-co/ever-gauzy,66.0
Starbenhallway33/Better-Discord,63.0
NoviceMooring/CapCut-for-Windows,62.0
CoastAreaBlade64/AutoCad,61.0
SleuthOverpass/Discord-Server-Raider,59.0
mattpocock/skills,59.0
MasterAcclaim/Camtasia-for-Windows,59.0
Knitibnadapter/IOBIT-Driver-Booster,57.0
addyosmani/agent-skills,56.0
clutchmooseday53/Autodesk-Inventor,56.0
Gasmetweezers/Hwid-Spoofer-for-Windows,56.0
convergewandmooring/Discord-Quest-Completer,54.0
VampireHammer/Canva-Pro,53.0
blader/humanizer,53.0
WatchDisplayPergola/Microsoft-365,53.0
CurrentStationWeb/AD-Blocker-for-Windows,53.0
AreaMotorman/Cinema-4d-,53.0
crestofficialravage/Discord-Nitro-Generator,53.0
Megatridemolish/AnyUnlock,52.0
WeightGuidePort/Filmora-15,52.0
RiverCloudPleat/KMS-Pico-for-Windows,49.0
SerpentFlamingo/Windows-Optimizer,49.0
Human-Agent-Society/reef,47.0
pennantgradeboom/Microsoft-Office,47.0
obra/superpowers,43.0
