repo_name,stars
JustVugg/colibri,9.0
Graphify-Labs/graphify,8.0
firecrawl/firecrawl,7.0
1c7/chinese-independent-developer,6.0
staraledreamer/bye-hyperion,6.0
Raphire/Win11Debloat,6.0
braedonsaunders/codeflow,5.0
OpenCut-app/OpenCut,5.0
modiqo/waggle,5.0
mattpocock/skills,5.0
Zackriya-Solutions/meetily,4.0
Dicklesworthstone/destructive_command_guard,4.0
Panniantong/Agent-Reach,4.0
jamiepine/voicebox,4.0
github/spec-kit,4.0
Shubhamsaboo/awesome-llm-apps,4.0
VoltAgent/awesome-agent-skills,4.0
sindresorhus/awesome,4.0
anomalyco/opencode,4.0
obra/superpowers,3.0
penpot/penpot,3.0
threerocks/hand-drawn-styles,3.0
MadsLorentzen/ai-job-search,3.0
virgiliojr94/book-to-skill,3.0
iOfficeAI/OfficeCLI,3.0
hehonghui/awesome-english-ebooks,3.0
NousResearch/hermes-agent,3.0
microsoft/flint-chart,3.0
Leonxlnx/taste-skill,3.0
zhishile/codex-auth-helper,3.0
darrylmorley/whatcable,3.0
multica-ai/andrej-karpathy-skills,3.0
Alpha-Dojo/DojoAgents,3.0
MDX-Tom/gpt-5.6-instruct,3.0
oso95/scroll-world,3.0
MengTo/Skills,3.0
bradautomates/claude-video,3.0
par274/sharpemu,3.0
ByteByteGoHq/system-design-101,3.0
phishdestroy/destroylist,3.0
calesthio/OpenMontage,3.0
tryRAMDAQ/RAMDAQ,3.0
sthamann/tfpt,3.0
QuantumByteOSS/quantumbyte,3.0
weifuwan/seatunnel-web,3.0
JuliusBrussee/caveman,3.0
ClassicOldSong/Apollo,2.0
google/adk-python,2.0
mauriceboe/TREK,2.0
k1tbyte/Wand-Enhancer,2.0
