repo_name,stars
JustVugg/colibri,12.0
mattpocock/skills,8.0
OpenCut-app/OpenCut,7.0
Shubhamsaboo/awesome-llm-apps,5.0
calesthio/OpenMontage,4.0
JuliusBrussee/caveman,4.0
VoltAgent/awesome-design-md,4.0
msitarzewski/agency-agents,4.0
dnshe/DNSHE-FreeDomains,3.0
nextlevelbuilder/ui-ux-pro-max-skill,3.0
1c7/chinese-independent-developer,3.0
Panniantong/Agent-Reach,3.0
Graphify-Labs/graphify,3.0
multica-ai/andrej-karpathy-skills,3.0
ggml-org/llama.cpp,3.0
anomalyco/opencode,3.0
github/spec-kit,3.0
DeusData/codebase-memory-mcp,3.0
pbakaus/impeccable,3.0
fcakyon/phd-skills,2.0
OpenBMB/VoxCPM,2.0
diegosouzapw/OmniRoute,2.0
AnmolSaini16/mapcn,2.0
rcourtman/Pulse,2.0
AlephAITech/WorkBuddyGuide,2.0
public-apis/public-apis,2.0
tigusigalpa/taapi-go,2.0
nashsu/llm_wiki,2.0
alibaba/page-agent,2.0
promptfoo/promptfoo,2.0
iOfficeAI/OfficeCLI,2.0
AgnesAI-Labs/AgnesAI-Models,2.0
THU-MAIC/OpenMAIC,2.0
superplanehq/superplane,2.0
langchain-ai/langgraph,2.0
awesome-selfhosted/awesome-selfhosted,2.0
AaronL725/grok-register,2.0
oso95/scroll-world,2.0
Fission-AI/OpenSpec,2.0
Nutlope/hallmark,2.0
gnmyt/Nexterm,2.0
okasi/bot-signal,2.0
darrylmorley/whatcable,2.0
zgm2003/navos_new,2.0
OpenHands/OpenHands,2.0
openinterpreter/openinterpreter,2.0
HKUDS/Vibe-Trading,2.0
dramaclaw/dramaclaw,2.0
MDX-Tom/gpt-5.6-instruct,2.0
Leonxlnx/taste-skill,2.0
