repo_name,stars
microsoft/AI-For-Beginners,7.0
yc-software/qm,5.0
firecrawl/pdf-inspector,4.0
Anakin-Inc/anakin,4.0
k1tbyte/Wand-Enhancer,4.0
sherlock-project/sherlock,3.0
snekxs/openmouse,3.0
lyogavin/airllm,3.0
0xwilliamortiz/humanizer-cli,3.0
TencentCloud/TencentDB-Agent-Memory,3.0
zhaoxuya520/reverse-skill,3.0
xdash/FDE-the-Guidance-Book-of-Forward-Deployed-Engineer,3.0
diegosouzapw/OmniRoute,3.0
DannyMac180/sol-advisor,2.0
drumih/turbo-fieldfare,2.0
astrio-labs/forall,2.0
databasus/databasus,2.0
opengeos/GeoLibre,2.0
The-Cool-Coders/Project-Ideas-And-Resources,2.0
AstrBotDevs/AstrBot,2.0
Orkas-AI/Orkas,2.0
absunstar/isite,2.0
shapeshed/aerial,2.0
OpenCloudGaming/OpenNOW,2.0
pbakaus/impeccable,2.0
FareedKhan-dev/kimi-k3-in-c,2.0
sqliteai/waste,2.0
antirez/ds4,2.0
AstralJaguarValve89/zapret,2.0
powerycy/goutoujunshi,2.0
asuojun/claude-vision-skill,2.0
block/buzz,2.0
cmliu/edgetunnel,2.0
odysseus-dev/odysseus,2.0
jkin8010/image-matting,1.0
LIDAYU-DayuLi/SSR,1.0
nextlevelbuilder/ui-ux-pro-max-skill,1.0
KimYx0207/AI-Coding-Guide-Zh,1.0
Graphify-Labs/graphify,1.0
Chris19990/assistant_abc,1.0
chen2he/orange-cloud,1.0
zardoy/minecraft-web-client,1.0
actionbook/rust-skills,1.0
XMUDeepLIT/MemGraphRAG,1.0
pysal/spreg,1.0
iii-hq/iii,1.0
ArduPilot/ardupilot,1.0
Benoker/DockingFrames,1.0
kailous/Botw-Savediter,1.0
mishu006/Gesture_Meme,1.0
