repo_name,stars
deepseek-ai/deepseek-harness,29.0
General-Legal/legal-templates,13.0
harry0703/MoneyPrinterTurbo,10.0
mattpocock/skills,9.0
mahlernim/google-timeline-visualizer,7.0
volcengine/OpenViking,7.0
CopilotKit/openbot,7.0
DietrichGebert/ponytail,6.0
obra/superpowers,5.0
zenbu-labs/terminal-browser,5.0
TFHD/cub3D,5.0
truefoundry/trueforge,5.0
diegosouzapw/OmniRoute,5.0
dimensionalOS/dimos,5.0
Tiger3807861189/J-Space-Cognition-Suite-V3.6,5.0
nextlevelbuilder/ui-ux-pro-max-skill,4.0
awesome-selfhosted/awesome-selfhosted,4.0
block/buzz,4.0
virgiliojr94/book-to-skill,4.0
gvzdv/claudish-to-english,4.0
zenbu-labs/terminal-code,4.0
Betaphisurmount/unit-converter-suite,4.0
NousResearch/hermes-agent,4.0
knotwarblerpick/gse-iptv-peak,4.0
DictatorQuest/dft-pro-spark,4.0
sindresorhus/awesome,4.0
nexu-io/open-design,4.0
akitaonrails/ai-memory,4.0
iconphysiciancrack/instagram-mod-premium,3.0
helloianneo/ian-xiaohei-illustrations,3.0
AprilNEA/OpenLogi,3.0
mixedcassowaryscheme/razer-cortex-boost,3.0
XiaomingX/ai-money-maker-handbook,3.0
rtk-ai/rtk,3.0
reststylisttram/adobe-lightroom-studio,3.0
cordiverse/cordis,3.0
semantica-agi/semantica,3.0
msitarzewski/agency-agents,3.0
holaboss-ai/holaOS,3.0
public-apis/public-apis,3.0
arvin341az-glitch/RVG,3.0
xdreizein666/getcontact-cli,3.0
can1357/oh-my-pi,3.0
punkpeye/awesome-mcp-servers,3.0
vercel-labs/fx,3.0
Divinelawrath/windsurf-ai-plus,3.0
router-for-me/CLIProxyAPI,3.0
awesome-dsh-plugin/awesome-dsh-plugin,3.0
unslothai/unsloth,3.0
modular/modular,3.0
