repo_name,stars
deepseek-ai/deepseek-harness,336.0
guillaumemeyer/watermarks-remover,12.0
cordiverse/cordis,11.0
public-apis/public-apis,11.0
anywhere-labs/deepseek-harness-desktop,10.0
cathrynlavery/diagram-design,10.0
mattpocock/skills,9.0
github/spec-kit,8.0
titanwings/colleague-skill,8.0
ccch1mneyyy/dsh-TUI,7.0
xai-org/x-algorithm,7.0
nexu-io/open-design,6.0
Leonxlnx/taste-skill,5.0
TencentCloud/TencentDB-Agent-Memory,5.0
PrimeIntellect-ai/prime-agent,5.0
DietrichGebert/ponytail,5.0
Small-tailqwq/dsh-deep-whale,5.0
liustack/modlens,5.0
cordiverse/paper,5.0
MiniMax-AI/MiniMax-Music3,5.0
zhu1090093659/dsh-web-ui,5.0
obra/superpowers,5.0
wallquailrespect/claude-ai-ultimate,4.0
woowabros/critical-script,4.0
tt-a1i/archify,4.0
HKUDS/DeepTutor,4.0
block/buzz,4.0
omdsh-dev/DSH-better-sidebar,4.0
3b1b/manim,4.0
semantica-agi/semantica,4.0
multica-ai/andrej-karpathy-skills,4.0
LaoFeng-mouse/flyingmouse-format,4.0
stablyai/orca,4.0
vercel-labs/eve-software-factory-template,3.0
awesome-selfhosted/awesome-selfhosted,3.0
darkzOGx/youtube-automation-agent,3.0
whiteguo233/OpenBiliClaw,3.0
colbymchenry/codegraph,3.0
decionis/agent-safe-pipeline,3.0
pbakaus/impeccable,3.0
emilkowalski/skills,3.0
immich-app/immich,3.0
milind-soni/OpenMausBot,3.0
harry0703/MoneyPrinterTurbo,3.0
FloorSaboteur/Discord-Nitro-Tools,3.0
infiniflow/ragflow,3.0
openclaw/openclaw,3.0
msitarzewski/agency-agents,3.0
AdamPlatin123/awesome-dsh-plugins,3.0
xr843/insect-world,3.0
