repo_name,stars
andrewyng/openworker,6.0
bojieli/ai-agent-book,5.0
obra/superpowers,5.0
agentscope-ai/QwenPaw,5.0
img2threejs/img2threejs,5.0
oso95/scroll-world,4.0
Graphify-Labs/graphify,4.0
citrolabs/ego-lite,4.0
moeru-ai/airi,4.0
sindresorhus/awesome,3.0
OpenCut-app/OpenCut,3.0
amnezia-vpn/amnezia-client,3.0
WantChairman/cursor,3.0
diegosouzapw/OmniRoute,3.0
Comfy-Org/ComfyUI,3.0
farion1231/cc-switch,3.0
StoneJourneyman/citra,3.0
mattpocock/skills,3.0
OtterMind/Chat2DB,2.0
alibaba/open-code-review,2.0
PoemRegenerate/clash-of-clans,2.0
edaywalid/undo,2.0
NousResearch/hermes-agent,2.0
VictorTaelin/OptMem,2.0
permissionlesstech/bitchat-android,2.0
davila7/claude-code-templates,2.0
bikram-agarwal/ObtainX,2.0
asgeirtj/system_prompts_leaks,2.0
oblien/openship,2.0
MinhSangGDVN/stars,2.0
LiamGvchi/gc-minimal-zine-poster,2.0
HKUDS/DeepTutor,2.0
XiaoYouChR/Ghost-Downloader-3,2.0
pascalorg/editor,2.0
OpenHands/OpenHands,2.0
Sonarr/Sonarr,2.0
HKUDS/Vibe-Trading,2.0
MarkusPfundstein/mcp-obsidian,2.0
deepseek-ai/awesome-deepseek-agent,2.0
makecindy/cindy,2.0
stablyai/orca,2.0
earthtojake/text-to-cad,2.0
openai/codex,2.0
moatpsychologistkiln/qodo,2.0
unclecode/crawl4ai,2.0
rahulnyk/knowledge_graph,2.0
xuzhougeng/wisp-science,2.0
getsops/sops,2.0
hardikpandya/stop-slop,2.0
k1tbyte/Wand-Enhancer,2.0
