repo_name,stars
NandhaKishorM/laya,29.0
is-a-software/is-a-software,29.0
dream-num/univer,25.0
paperclipai/paperclip,22.0
rubinbastakoti/ISpotify,20.0
vectorize-io/hindsight,19.0
google/ax,17.0
eternity4719/HowToLiveBetter,16.0
stablyai/orca,16.0
browser-use/jev-ultrafast,15.0
mikehasa/golive-skill,13.0
firecrawl/firecrawl,13.0
mattpocock/skills,12.0
jev-chat/jev-chat-jarvis,12.0
Contrastive-LM/CLM,12.0
deepseek-ai/deepseek-harness,11.0
affaan-m/ECC,11.0
rohitg00/ai-engineering-from-scratch,11.0
hypit-ai/hypit,10.0
jaredpalmer/kev,10.0
bilawalsidhu/gods-eye-view,10.0
latent-spaces/brag,9.0
alibaba/open-code-review,9.0
dataelement/dsh-desktop,8.0
DietrichGebert/ponytail,8.0
dgreenheck/tidewater,8.0
shengjidaguai-china/goutoujunshi,8.0
allenpeng0705/EnvoyMesh,8.0
sindresorhus/awesome,7.0
tt-a1i/archify,7.0
ChenLiu-1996/figures4papers,7.0
zhaoxuya520/reverse-skill,6.0
ruvnet/RuView,6.0
asgeirtj/system_prompts_leaks,6.0
DeusData/codebase-memory-mcp,6.0
coldteadotai/pr-lens,6.0
boykopovar/AnyPS5,6.0
rao/mc-name-sniper,6.0
kryvora-network/kryvora-node,6.0
hydra-db/hydradb,5.0
cloudflare/security-audit-skill,5.0
codecrafters-io/build-your-own-x,5.0
pbakaus/impeccable,5.0
vorssaint/vorssaint-utils,5.0
Observal/Axl,5.0
Taichu-AI/ZDTaichu5.0-9B,5.0
heygen-com/hyperframes,5.0
apify/apify-mcp-server,5.0
anthropics/financial-services,5.0
devdotfast/whiteboard,5.0
