repo_name,stars
xai-org/grok-build,15.0
mattpocock/skills,8.0
OpenCut-app/OpenCut,8.0
Nutlope/hallmark,8.0
1c7/chinese-independent-developer,6.0
DietrichGebert/ponytail,6.0
Graphify-Labs/graphify,5.0
practical-tutorials/project-based-learning,5.0
HKUDS/Vibe-Trading,5.0
JuliusBrussee/caveman,4.0
Stack-Cairn/LiveAgent,4.0
emilkowalski/skills,4.0
JustVugg/colibri,4.0
nexu-io/open-design,4.0
bojieli/ai-agent-book,3.0
raullenchai/Agent-Reach,3.0
Yu9191/wloc,3.0
nextlevelbuilder/ui-ux-pro-max-skill,3.0
MatinSenPai/Aether-GUI,3.0
asgeirtj/system_prompts_leaks,3.0
ryujinxemu/Ryujinx-Emu,3.0
multica-ai/andrej-karpathy-skills,3.0
tt-a1i/archify,3.0
Dicklesworthstone/destructive_command_guard,3.0
nilbuild/developer-roadmap,3.0
Shubhamsaboo/awesome-llm-apps,3.0
hugohe3/ppt-master,3.0
MadsLorentzen/ai-job-search,3.0
buaa-colalab/CoGMP,3.0
sandbaseai/managed-agents,2.0
aunshx/neetcode-subs,2.0
openclaw/openclaw,2.0
ossu/computer-science,2.0
iOfficeAI/OfficeCLI,2.0
shanraisshan/claude-code-best-practice,2.0
nasa/spacewasm,2.0
sarveshtalele/claude-architect-exam-guide,2.0
PhyAgentOS/PhyAgentOS,2.0
westpoint-io/lazyrsync,2.0
cosmtrek/mindwalk,2.0
ZhuLinsen/daily_stock_analysis,2.0
PrismML-Eng/Bonsai-demo,2.0
mrwogu/promptscript,2.0
kitlangton/skills,2.0
supabase/supabase,2.0
tashfeenahmed/freellmapi,2.0
google-research/timesfm,2.0
Michael-Manning/E-Paper-Climate-Logger,2.0
D4Vinci/Scrapling,2.0
x4gKing/X4G,2.0
