repo_name,stars
elder-plinius/CL4R1T4S,113.0
addyosmani/agent-skills,54.0
XiaomiMiMo/MiMo-Code,40.0
chopratejas/headroom,39.0
iptv-org/iptv,34.0
mvanhorn/last30days-skill,34.0
shadcn/improve,31.0
mattpocock/skills,30.0
NVIDIA/SkillSpector,30.0
DietrichGebert/ponytail,29.0
pewdiepie-archdaemon/odysseus,28.0
Panniantong/Agent-Reach,27.0
microsoft/markitdown,25.0
Leonxlnx/taste-skill,25.0
apple/container,25.0
obra/superpowers,25.0
YusufB5/ASCILINE,24.0
affaan-m/ECC,23.0
omnigent-ai/omnigent,22.0
DigitalPlatDev/FreeDomain,21.0
farion1231/cc-switch,21.0
Egonex-AI/Understand-Anything,20.0
NousResearch/hermes-agent,20.0
colbymchenry/codegraph,20.0
harry0703/MoneyPrinterTurbo,19.0
phuryn/pm-skills,19.0
kenn-io/agentsview,16.0
anthropics/skills,16.0
telemt/telemt,16.0
heygen-com/hyperframes,16.0
lfnovo/open-notebook,15.0
GoogleCloudPlatform/knowledge-catalog,15.0
Paca-AI/paca,15.0
microsoft/PowerToys,14.0
dstotijn/hetty,14.0
awesome-selfhosted/awesome-selfhosted,14.0
safishamsi/graphify,13.0
lenucksi/aur-malware-check,13.0
multica-ai/andrej-karpathy-skills,13.0
alexmcdonnell-airtable/hyperagent-public-skills,13.0
tw93/Kami,13.0
BigPizzaV3/CodexPlusPlus,12.0
DanMcInerney/architect-loop,12.0
msitarzewski/agency-agents,12.0
TauricResearch/TradingAgents,11.0
eli-labz/Third-Eye,11.0
Imbad0202/academic-research-skills,11.0
trimstray/the-book-of-secret-knowledge,11.0
ruvnet/ruflo,11.0
Agents365-ai/drawio-skill,10.0
