repo_name,stars
DietrichGebert/ponytail,74.0
Panniantong/Agent-Reach,23.0
mattpocock/skills,17.0
Leonxlnx/taste-skill,14.0
Egonex-AI/Understand-Anything,13.0
chopratejas/headroom,11.0
elder-plinius/CL4R1T4S,11.0
mvanhorn/last30days-skill,10.0
Prezxinglasn/agent-rules,9.0
freeCodeCamp/freeCodeCamp,9.0
unicitynetwork/whitepaper,8.0
pewdiepie-archdaemon/odysseus,8.0
fcompc4/ecommerce-kushi,8.0
earendil-works/pi,7.0
omnigent-ai/omnigent,7.0
pbakaus/impeccable,7.0
addyosmani/agent-skills,7.0
Raphire/Win11Debloat,7.0
farion1231/cc-switch,7.0
multica-ai/andrej-karpathy-skills,6.0
microsoft/markitdown,6.0
chatwoot/chatwoot,6.0
obra/superpowers,6.0
GoogleCloudPlatform/knowledge-catalog,6.0
D4Vinci/Scrapling,6.0
JuliusBrussee/caveman,6.0
nextlevelbuilder/ui-ux-pro-max-skill,6.0
Golrypavium/Event-KeyCodes,6.0
asgeirtj/system_prompts_leaks,6.0
DeusData/codebase-memory-mcp,6.0
ruvnet/ruflo,5.0
iptv-org/iptv,5.0
affaan-m/ECC,5.0
google-research/timesfm,5.0
nexu-io/open-design,5.0
colbymchenry/codegraph,5.0
phuryn/pm-skills,5.0
Zafer-Liu/Data-Analysis-Agent,5.0
agentscope-ai/QwenPaw,5.0
NotPBShaw/burner-agents,5.0
anomalyco/opencode,5.0
anthropics/skills,5.0
codecrafters-io/build-your-own-x,5.0
public-apis/public-apis,5.0
shareAI-lab/learn-claude-code,5.0
KunAgent/Kun,4.0
music-assistant/server,4.0
NVIDIA/SkillSpector,4.0
XiaomiMiMo/MiMo-Code,4.0
santifer/career-ops,4.0
