repo_name,stars
Nutlope/hallmark,6.0
oblien/openship,6.0
xai-org/grok-build,5.0
OpenCut-app/OpenCut,5.0
Fei-Away/Codex-Dream-Skin,5.0
Graphify-Labs/graphify,4.0
iflytek/skillhub,4.0
emilkowalski/skills,4.0
VoltAgent/awesome-design-md,4.0
mattpocock/skills,4.0
msitarzewski/agency-agents,4.0
MoonshotAI/kimi-cli,3.0
DietrichGebert/ponytail,3.0
diegosouzapw/OmniRoute,3.0
earendil-works/pi,3.0
pbakaus/impeccable,3.0
ibelick/ui-skills,3.0
NInagusev47/Silent-Crypto-Miner,3.0
iOfficeAI/OfficeCLI,3.0
Icex0/wp2shell-poc,3.0
cloudflare/skills,3.0
pocketbase/pocketbase,3.0
anomalyco/opencode,3.0
ogulcancelik/herdr,3.0
modiqo/waggle,3.0
bojieli/ai-agent-book,3.0
tandpfun/wardrobe,3.0
AAswordman/Operit,2.0
Robbyant/lingbot-map,2.0
ufy2024/AuC,2.0
open-webui/open-webui,2.0
langchain-ai/langgraph,2.0
duckdb/duckdb,2.0
Zackriya-Solutions/meetily,2.0
mouredev/hello-git,2.0
tokio-rs/topcoat,2.0
yt-dlp/yt-dlp,2.0
katipally/openlive,2.0
rollingSirius/equity-research-skill,2.0
MadsLorentzen/ai-job-search,2.0
erickong/penecho,2.0
KytyPS5/KytyPS5,2.0
getpaseo/paseo,2.0
codecrafters-io/build-your-own-x,2.0
k1tbyte/Wand-Enhancer,2.0
oso95/scroll-world,2.0
Sahir619/fable-method,2.0
dnshe/DNSHE-FreeDomains,2.0
unicity-sphere/sphere-sdk-connect-example,2.0
langchain-ai/openwiki,2.0
