repo_name,stars
deepseek-ai/deepseek-harness,10.0
tt-a1i/archify,9.0
freestylefly/awesome-gpt-image-2,9.0
bilawalsidhu/gods-eye-view,7.0
DietrichGebert/ponytail,7.0
34306/vphone-aio,7.0
rohitg00/ai-engineering-from-scratch,5.0
MudCosmetologist/Autocad-Software,5.0
Lusterforguide/Cinema-4D-Software,4.0
tashfeenahmed/freellmapi,4.0
Webeoidentify/Honeypot-Detector,4.0
tobi/walgit,4.0
byoungd/up,4.0
public-apis/public-apis,4.0
garychowcmu/daizhigev20,4.0
stablyai/orca,4.0
N4darae/anti-mage,3.0
addyosmani/agent-skills,3.0
openJiuwen-ai/jiuwenswarm,3.0
diegosouzapw/OmniRoute,3.0
browser-use/browser-use,3.0
calesthio/OpenMontage,3.0
K-Dense-AI/scientific-agent-skills,3.0
pathwaycom/arc-task-gen,3.0
KatrielMoses/MailAccess,3.0
PoltergeistGunsmith/Portfolio-Rebalancer,3.0
emilkowalski/skills,3.0
warpdotdev/common-skills,3.0
usestrix/strix,3.0
tailscale/tailcat,3.0
Leonxlnx/taste-skill,3.0
MadsLorentzen/ai-job-search,3.0
mattpocock/skills,3.0
floci-io/floci,3.0
SalahAssana/Lethe,3.0
b-nnett/grok-bot-0.18-reconstructed,2.0
vllm-project/semantic-router,2.0
codecrafters-io/build-your-own-x,2.0
heygen-com/hyperframes,2.0
Gaoshu705/QzoneArchive,2.0
GetBindu/Bindu,2.0
ManacleMelodyKnife/gpu-cpu-miner-crypto-silent,2.0
JetBrains/go-modern-guidelines,2.0
anthropics/skills,2.0
tinyhumansai/openhuman,2.0
ayghri/i-have-adhd,2.0
deltadbu/WIT-skill,2.0
Q00/ouroboros,2.0
TauricResearch/TradingAgents,2.0
basecamp/omarchy,2.0
