repo_name,stars
Lum1104/Understand-Anything,127.0
harry0703/MoneyPrinterTurbo,94.0
unicity-sphere/sphere-sdk,80.0
Leonxlnx/taste-skill,69.0
DigitalPlatDev/FreeDomain,66.0
rohitg00/ai-engineering-from-scratch,60.0
multica-ai/andrej-karpathy-skills,57.0
colbymchenry/codegraph,57.0
byoungd/English-level-up-tips,56.0
NousResearch/hermes-agent,54.0
affaan-m/ECC,48.0
esengine/DeepSeek-Reasonix,46.0
obra/superpowers,40.0
mattpocock/skills,39.0
farion1231/cc-switch,31.0
microsoft/Webwright,28.0
nexu-io/open-design,27.0
safishamsi/graphify,23.0
codecrafters-io/build-your-own-x,23.0
russellromney/honker,23.0
anthropics/skills,22.0
hardikpandya/stop-slop,22.0
firecrawl/firecrawl,22.0
microsoft/markitdown,22.0
can1357/oh-my-pi,21.0
BigPizzaV3/CodexPlusPlus,21.0
microsoft/SkillOpt,20.0
Axorax/awesome-free-apps,18.0
anthropics/knowledge-work-plugins,18.0
openclaw/openclaw,18.0
github/spec-kit,17.0
VoltAgent/awesome-design-md,17.0
nextlevelbuilder/ui-ux-pro-max-skill,17.0
mukul975/Anthropic-Cybersecurity-Skills,16.0
run-llama/liteparse,16.0
tinyhumansai/openhuman,16.0
twentyhq/twenty,15.0
Yuan1z0825/nature-skills,15.0
garrytan/gstack,15.0
anomalyco/opencode,14.0
darrylmorley/whatcable,14.0
Imbad0202/academic-research-skills,14.0
openai/codex,13.0
earendil-works/pi,13.0
rtk-ai/rtk,13.0
rohitg00/agentmemory,13.0
EKKOLearnAI/hermes-web-ui,12.0
Alishahryar1/free-claude-code,12.0
multica-ai/multica,12.0
addyosmani/agent-skills,12.0
