repo_name,stars
koala73/worldmonitor,9.0
unicity-aos/capsule-identity,7.0
unicity-aos/capsule-memory,6.0
bojieli/ai-agent-book,5.0
unicity-aos/capsule-react,5.0
block/buzz,5.0
unicity-aos/aos-ce,5.0
jamiepine/voicebox,4.0
unicity-aos/capsule-fs,4.0
tirth8205/code-review-graph,3.0
microsoft/SkillOpt,3.0
rohitg00/ai-engineering-from-scratch,3.0
lopopolo/harness-engineering,3.0
Graphify-Labs/graphify,3.0
MadsLorentzen/ai-job-search,3.0
KnockOutEZ/wigolo,3.0
diegosouzapw/OmniRoute,3.0
earendil-works/pi,3.0
mattpocock/skills,3.0
DietrichGebert/ponytail,3.0
calesthio/OpenMontage,2.0
xai-org/grok-build,2.0
bmrf/tron,2.0
orca-wm/Orca,2.0
inssekt/CocoonFE,2.0
rasbt/LLMs-from-scratch,2.0
hgaiser/moonshine,2.0
colbymchenry/codegraph,2.0
OpenCut-app/OpenCut,2.0
nilbuild/developer-roadmap,2.0
powerycy/goutoujunshi,2.0
sindresorhus/awesome,2.0
rclone/rclone,2.0
nullclaw/nullhub,2.0
stablyai/orca,2.0
farion1231/cc-switch,2.0
usestrix/strix,2.0
Jakubantalik/thinking-orbs,2.0
HapeLee/legado-with-MD3,2.0
ruanyf/weekly,2.0
public-apis/public-apis,2.0
ogulcancelik/herdr,2.0
temporalio/sdk-java,1.0
jarrodwatts/claude-hud,1.0
n0-computer/pigeons,1.0
fstl-app/fstl,1.0
yaojingang/geo-citation-lab,1.0
anthropics/skills,1.0
jesusgrelafp/NavigationCompose,1.0
phcodesage/sage_movies,1.0
