repo_name,stars
MadsLorentzen/ai-job-search,10.0
bradautomates/claude-video,8.0
mattpocock/skills,7.0
DietrichGebert/ponytail,5.0
Leonxlnx/taste-skill,5.0
vercel-labs/native,5.0
ruvnet/RuView,5.0
iOfficeAI/OfficeCLI,5.0
Panniantong/Agent-Reach,4.0
multica-ai/andrej-karpathy-skills,4.0
ATH-MaaS/Pixelle-Video,4.0
xbtlin/ai-berkshire,4.0
k1tbyte/Wand-Enhancer,4.0
microsoft/flint-chart,3.0
sindresorhus/awesome,3.0
op7418/guizang-material-illustration,3.0
usestrix/strix,3.0
generative-computing/mellea,3.0
kyutai-labs/pocket-tts,3.0
PresidentCompress/zapret-telegram-youtube,3.0
Egonex-AI/Understand-Anything,3.0
asgeirtj/system_prompts_leaks,3.0
NousResearch/hermes-agent,3.0
OpenHands/OpenHands,3.0
lfnovo/open-notebook,3.0
mira-wm/mira,2.0
robzolkos/LazyPi,2.0
gthubcolman123/Mouse-Macro-Recorder-2026-No-Recoil,2.0
emilkowalski/skills,2.0
datawhalechina/hello-agents,2.0
Anil-matcha/Open-Generative-AI,2.0
PresidentCompress/zapret-telegram,2.0
WinnerDeanMoat/idm,2.0
affaan-m/ECC,2.0
conecocoongrasp/spotx,2.0
anthropics/claude-code,2.0
PresidentCompress/TgWsProxy_windows,2.0
x4gKing/X4G,2.0
Najeeb565/Italian-Brainrot-Survival-Script-2026,2.0
calesthio/OpenMontage,2.0
PresidentCompress/telegram-zapret,2.0
obra/superpowers,2.0
Robbyant/lingbot-world-v2,2.0
coreyhaines31/marketingskills,2.0
stablyai/orca,2.0
sollyu/AndroidStudioChineseLanguagePack,2.0
elder-plinius/T3MP3ST,2.0
steipete/agent-scripts,2.0
noonbaronfreeze/adblocker,2.0
Robbyant/lingbot-video,2.0
