repo_name,stars
deepseek-ai/deepseek-harness,50.0
yjh051108/dsh-routing-suite,8.0
anywhere-labs/deepseek-harness-desktop,8.0
awesome-dsh-plugin/awesome-dsh-plugin,7.0
zhu1090093659/dsh-web-ui,5.0
earendil-works/pi,4.0
cathrynlavery/diagram-design,4.0
zhaoxuya520/reverse-skill,4.0
ifixai-ai/iFixAi,4.0
internet-court/internet-court-skill,4.0
DigitalPlatDev/FreeDomain,4.0
LaoFeng-mouse/flyingmouse-format,3.0
practical-tutorials/project-based-learning,3.0
public-apis/public-apis,3.0
guillaumemeyer/watermarks-remover,3.0
dmmulroy/anti-slop,3.0
yetone/cumora,3.0
amadeusprotocol/node,2.0
QuantumNous/new-api,2.0
MatterLocustLoot/pumpdotfun,2.0
Hisn00w/ASu-skills,2.0
burrowworldfurnish/sigma-client-download,2.0
openTrinity/mycontext,2.0
MengTo/kage,2.0
firecrawl/firecrawl,2.0
walkinglabs/learn-harness-engineering,2.0
yuwen-cool/yuwen-publish-precheck,2.0
k1tbyte/Wand-Enhancer,2.0
bojieli/ai-agent-book,2.0
paperclipai/paperclip,2.0
liquidslr/system-design-notes,2.0
titanwings/colleague-skill,2.0
nilbuild/developer-roadmap,2.0
anthropics/skills,2.0
grpc/grpc-rust,2.0
Small-tailqwq/dsh-deep-whale,2.0
donnemartin/system-design-primer,2.0
ReVanced/revanced-manager,2.0
santifer/career-ops,2.0
hugohe3/ppt-master,2.0
opensandbox-group/OpenSandbox,2.0
2dust/v2rayN,2.0
anomalyco/opencode,2.0
Endo1933/ShiftHub,2.0
mattpocock/skills,2.0
nexu-io/open-design,2.0
coreyhaines31/marketingskills,2.0
K-Dense-AI/scientific-agent-skills,2.0
immich-app/immich,2.0
OpenCut-app/OpenCut,2.0
