repo_name,stars
pewdiepie-archdaemon/odysseus,164.0
microsoft/markitdown,57.0
harry0703/MoneyPrinterTurbo,43.0
Lum1104/Understand-Anything,26.0
colbymchenry/codegraph,25.0
affaan-m/ECC,23.0
nesquena/hermes-webui,22.0
farion1231/cc-switch,21.0
obra/superpowers,21.0
Leonxlnx/taste-skill,19.0
multica-ai/andrej-karpathy-skills,17.0
D4Vinci/Scrapling,16.0
mattpocock/skills,15.0
chopratejas/headroom,15.0
NousResearch/hermes-agent,14.0
nextlevelbuilder/ui-ux-pro-max-skill,14.0
FareedKhan-dev/train-llm-from-scratch,13.0
codecrafters-io/build-your-own-x,12.0
Imbad0202/academic-research-skills,12.0
anthropics/skills,12.0
pbakaus/impeccable,11.0
garrytan/gstack,11.0
JuliusBrussee/caveman,11.0
rohitg00/ai-engineering-from-scratch,11.0
supermemoryai/supermemory,11.0
OpenBMB/VoxCPM,10.0
virgiliojr94/book-to-skill,10.0
BigPizzaV3/CodexPlusPlus,10.0
jwasham/coding-interview-university,9.0
msitarzewski/agency-agents,9.0
esengine/DeepSeek-Reasonix,9.0
GordenSun/GordenPPTSkill,9.0
ruvnet/ruflo,9.0
greensock/gsap-skills,9.0
stemdeckapp/stemdeck,8.0
op7418/guizang-social-card-skill,8.0
can1357/oh-my-pi,8.0
nexu-io/open-design,8.0
revfactory/harness,8.0
ahegazy0/linux-basics-for-hackers-notes,8.0
ruvnet/RuView,8.0
AprilNEA/OpenLogi,8.0
AnalystReminisce/Cap-Cut-Pro-Version-2026,8.0
DigitalPlatDev/FreeDomain,7.0
antigravity-cli-google/antigravity-cli,7.0
crynta/terax-ai,7.0
CloakHQ/CloakBrowser,7.0
boona13/image-extender,7.0
butterbase-ai/butterbase-oss,7.0
firecrawl/firecrawl,7.0
