repo_name,stars
Lum1104/Understand-Anything,186.0
colbymchenry/codegraph,107.0
multica-ai/andrej-karpathy-skills,87.0
rohitg00/ai-engineering-from-scratch,78.0
affaan-m/ECC,72.0
NousResearch/hermes-agent,60.0
anthropics/knowledge-work-plugins,57.0
esengine/DeepSeek-Reasonix,57.0
mattpocock/skills,57.0
obra/superpowers,53.0
DigitalPlatDev/FreeDomain,36.0
digitalinnovationone/potencializando-estudos-carreira-com-ia,35.0
GitNimay/notary-electron,33.0
Leonxlnx/taste-skill,32.0
garrytan/gstack,30.0
safishamsi/graphify,29.0
NangoHQ/nango,28.0
nexu-io/open-design,26.0
harry0703/MoneyPrinterTurbo,26.0
earendil-works/pi,25.0
anthropics/claude-plugins-official,25.0
mukul975/Anthropic-Cybersecurity-Skills,25.0
google/eng-practices,24.0
msitarzewski/agency-agents,23.0
Yuan1z0825/nature-skills,23.0
tinyhumansai/openhuman,23.0
Alishahryar1/free-claude-code,22.0
LeoYeAI/openclaw-marketing-skills,21.0
farion1231/cc-switch,20.0
CloakHQ/CloakBrowser,20.0
Imbad0202/academic-research-skills,20.0
ruvnet/RuView,20.0
manaflow-ai/cmux,19.0
anthropics/skills,19.0
rohitg00/agentmemory,18.0
Axorax/awesome-free-apps,18.0
dancinlab/echoes,17.0
firecrawl/firecrawl,17.0
VoltAgent/awesome-design-md,17.0
ansxuman/Clauge,17.0
yt-dlp/yt-dlp,16.0
fathah/hermes-desktop,16.0
nextlevelbuilder/ui-ux-pro-max-skill,16.0
Hmbown/CodeWhale,16.0
elementalsouls/Claude-BugHunter,15.0
tw93/Mole,15.0
666ghj/MiroFish,15.0
anomalyco/opencode,15.0
sindresorhus/awesome,14.0
K-Dense-AI/scientific-agent-skills,14.0
