repo_name,stars
NandhaKishorM/laya,43.0
rocketride-org/rocketride-server,32.0
google/ax,29.0
vectorize-io/hindsight,27.0
hydra-db/hydradb,25.0
Nasiko-Labs/nasiko,25.0
hypit-ai/hypit,21.0
flexprice/flexprice,18.0
jaredpalmer/kev,17.0
experientiallabs/experiential,16.0
browser-use/video-use,15.0
mattpocock/skills,15.0
hydra-db/open-glean,15.0
stablyai/orca,14.0
obra/superpowers,14.0
farion1231/cc-switch,14.0
driceroland/Search,13.0
unreallabsai/unreal-agent,13.0
jev-chat/jev-chat-jarvis,13.0
eternity4719/HowToLiveBetter,12.0
CopilotKit/openmuse,12.0
flamingo-stack/openframe-oss-frontend,12.0
vorssaint/vorssaint-utils,12.0
deepseek-ai/deepseek-harness,11.0
bilawalsidhu/gods-eye-view,11.0
cloudflare/security-audit-skill,11.0
mvt-project/mvt,10.0
affaan-m/ECC,10.0
dream-num/univer,10.0
mizorewww/laya-mlx,9.0
DietrichGebert/ponytail,9.0
Open-Dev-Society/OpenStock,9.0
Mak5er/AirCard,9.0
rohitg00/ai-engineering-from-scratch,9.0
superdesigndev/treg,9.0
strands-agents/harness-sdk,9.0
Tencent/BrowserSkill,8.0
firecrawl/firecrawl,8.0
shengjidaguai-china/goutoujunshi,8.0
browser-use/jev-ultrafast,8.0
ayghri/i-have-adhd,8.0
flamingo-stack/openframe-oss-tenant,8.0
elder-plinius/CL4R1T4S,7.0
flamingo-stack/openframe-cli,7.0
pbakaus/impeccable,7.0
LearnPrompt/awesome-seedance,7.0
kryvora-network/kryvora-node,7.0
heygen-com/hyperframes,7.0
DeusData/codebase-memory-mcp,7.0
coji/natural-japanese,6.0
