repo_name,stars
DietrichGebert/ponytail,17.0
calesthio/OpenMontage,15.0
DeusData/codebase-memory-mcp,13.0
palmier-io/palmier-pro,13.0
mattpocock/skills,10.0
unicity-astrid/handbook,10.0
headroomlabs-ai/headroom,10.0
Panniantong/Agent-Reach,7.0
unicity-astrid/book,7.0
nextlevelbuilder/ui-ux-pro-max-skill,7.0
ZhuLinsen/daily_stock_analysis,7.0
obra/superpowers,7.0
firecrawl/firecrawl,6.0
chopratejas/headroom,6.0
rizinorg/cutter,6.0
zhongerxin/Cowart,6.0
koala73/worldmonitor,6.0
interviewstreet/hiring-agent,5.0
StarTrail-org/PixelRAG,5.0
zhaoxuya520/reverse-skill,5.0
mukul975/Anthropic-Cybersecurity-Skills,5.0
codecrafters-io/build-your-own-x,5.0
lyra81604/zhengxi-views,5.0
aiyiyi121/sxdevops,5.0
penpot/penpot,5.0
baidu/Unlimited-OCR,5.0
garrytan/gstack,4.0
asgeirtj/system_prompts_leaks,4.0
multica-ai/andrej-karpathy-skills,4.0
Burrowlaspike/MSO-355-All-Pack-Activated,4.0
Fission-AI/OpenSpec,4.0
affaan-m/ECC,4.0
JuliusBrussee/caveman,4.0
safishamsi/graphify,4.0
DmNote-App/DmNote,4.0
colbymchenry/codegraph,4.0
syncthing/syncthing,3.0
Alishahryar1/free-claude-code,3.0
paperclipai/paperclip,3.0
HQarroum/docker-android,3.0
alibaba/open-code-review,3.0
bytedance/deer-flow,3.0
Thysrael/Horizon,3.0
openclaw/openclaw,3.0
anomalyco/opencode,3.0
kepano/obsidian-skills,3.0
Forward-Future/loop-library,3.0
vercel/eve,3.0
esengine/DeepSeek-Reasonix,3.0
HKUDS/AgentSpace,3.0
