repo_name,stars
pewdiepie-archdaemon/odysseus,143.0
chopratejas/headroom,56.0
unicity-astrid/astrid,47.0
unicity-astrid/sdk-js,46.0
anthropics/defending-code-reference-harness,39.0
colbymchenry/codegraph,28.0
unicity-astrid/rfcs,27.0
affaan-m/ECC,26.0
mattpocock/skills,26.0
NousResearch/hermes-agent,26.0
microsoft/markitdown,25.0
unicity-astrid/sdk-rust,25.0
MisoLabsAI/MisoTTS,25.0
zgwl/chinese-buy-us-stock-guide,25.0
MadsLorentzen/ai-job-search,24.0
obra/superpowers,24.0
github/spec-kit,16.0
Leonxlnx/taste-skill,15.0
harry0703/MoneyPrinterTurbo,15.0
nexu-io/html-video,15.0
heygen-com/hyperframes,15.0
nexu-io/open-design,15.0
unicitynetwork/whitepaper,14.0
lfnovo/open-notebook,14.0
farion1231/cc-switch,14.0
BigPizzaV3/CodexPlusPlus,13.0
OpenCut-app/OpenCut,13.0
HKUDS/Vibe-Trading,12.0
inflect/map,12.0
D4Vinci/Scrapling,12.0
anomalyco/opencode,12.0
sandroandric/AgentHandover,11.0
esengine/DeepSeek-Reasonix,11.0
Kikobeats/untracked,11.0
safishamsi/graphify,11.0
Lum1104/Understand-Anything,11.0
PaddlePaddle/PaddleOCR,10.0
ShapeReactor/Microsoft-365-Personal-Pro,10.0
CopilotKit/CopilotKit,10.0
cpaczek/skylight,10.0
Open-LLM-VTuber/Open-LLM-VTuber,10.0
multica-ai/andrej-karpathy-skills,10.0
msitarzewski/agency-agents,10.0
JuliusBrussee/caveman,10.0
jwasham/coding-interview-university,10.0
mvanhorn/last30days-skill,10.0
supermemoryai/supermemory,10.0
firecrawl/firecrawl,9.0
photon-hq/cli,9.0
nextlevelbuilder/ui-ux-pro-max-skill,9.0
