repo_name,stars
usestrix/strix,34.0
JuliusBrussee/caveman,25.0
Meshglacommemorate/Meccha-Enhancement-Pro,20.0
DietrichGebert/ponytail,18.0
erincatto/box3d,16.0
alibaba/page-agent,14.0
facebook/astryx,13.0
ogulcancelik/herdr,13.0
msitarzewski/agency-agents,12.0
cobusgreyling/loop-engineering,11.0
NousResearch/hermes-agent,11.0
headroomlabs-ai/headroom,10.0
Leonxlnx/taste-skill,10.0
Zackriya-Solutions/meetily,9.0
safishamsi/graphify,9.0
DeusData/codebase-memory-mcp,9.0
BravePixelNet60/Night-City-Evolution,9.0
Yu9191/wloc,8.0
topoteretes/cognee,8.0
santifer/career-ops,8.0
firecrawl/firecrawl,8.0
openai/codex-plugin-cc,8.0
obra/superpowers,8.0
Younesfdj/gitfut,7.0
jamiepine/voicebox,7.0
stablyai/orca,7.0
HalFrgrd/flyline,7.0
BeatShaperCrypt80/Meccha-External-GUI,7.0
emilkowalski/skills,7.0
Panniantong/Agent-Reach,7.0
mattpocock/skills,7.0
calesthio/OpenMontage,6.0
diegosouzapw/OmniRoute,6.0
unicity-sphere/sphere,6.0
teamchong/pxpipe,6.0
xuchonglang/xiaoyinsi-wiki,6.0
ZhuLinsen/daily_stock_analysis,6.0
sbccas/sbccas,6.0
public-apis/public-apis,6.0
maka-agent/maka-agent,6.0
MadsLorentzen/ai-job-search,6.0
anthropics/claude-code,6.0
apple/container,6.0
nextlevelbuilder/ui-ux-pro-max-skill,5.0
browser-use/video-use,5.0
microsoft/AI-For-Beginners,5.0
farion1231/cc-switch,5.0
nexu-io/open-design,5.0
UsefulSoftwareCo/integrationsdotsh,5.0
asgeirtj/system_prompts_leaks,5.0
