repo_name,stars
OpenWhispr/openwhispr,93.0
every-app/open-seo,92.0
fmtlib/fmt,90.0
f/prompts.chat,89.0
clash-verge-rev/clash-verge-rev,87.0
ChenLiu-1996/figures4papers,87.0
omacom/omarchy,87.0
emilkowalski/skills,86.0
h4ckf0r0day/obscura,86.0
guillaumemeyer/watermarks-remover,85.0
abi/screenshot-to-code,81.0
vinta/awesome-python,81.0
EvoMap/AutoResearch,81.0
genspark-ai/genoffice,80.0
multica-ai/andrej-karpathy-skills,79.0
nolight132/sonora,79.0
jingyaogong/minimind,77.0
Player-YN/PawWork_ZhuaZhua,77.0
hydra-db/hydradb,75.0
Nanako0129/sepia,75.0
yt-dlp/yt-dlp,75.0
openai/codex,74.0
zhishile/codex-auth-helper,74.0
pbakaus/impeccable,74.0
sapientinc/PRAXIST,74.0
deusyu/translate-book,73.0
averygan/reclip,73.0
NVIDIA/SkillSpector,73.0
vectorize-io/hindsight,72.0
VoltAgent/awesome-design-md,72.0
nexu-io/open-design,72.0
Alishahryar1/free-claude-code,71.0
tigerless-labs/autoharness,71.0
herdrdev/herdr,71.0
Yuan1z0825/nature-skills,70.0
U-C4N/U-Pool,70.0
Imbad0202/academic-research-skills,69.0
anywhere-labs/dsh-desktop,69.0
codecrafters-io/build-your-own-x,68.0
ahujasid/camera-to-blender,68.0
freestylefly/awesome-gpt-image-2,67.0
donnemartin/system-design-primer,66.0
addyosmani/agent-skills,66.0
awesome-selfhosted/awesome-selfhosted,65.0
router-for-me/CLIProxyAPI,65.0
crmne/fastpotify,65.0
msitarzewski/agency-agents,65.0
clshortfuse/renodx,65.0
virgiliojr94/book-to-skill,63.0
Gitlawb/openclaude,63.0
pollen-robotics/microduck,63.0
garrytan/gstack,62.0
521xueweihan/HelloGitHub,62.0
Panniantong/Agent-Reach,62.0
larashero3-dotcom/lieflat-charts,62.0
elliothux/open-compute,61.0
mavismmg/MFGAdaUnlock-RenoDx,60.0
dashdogy/RTX40MFG-Unlock,59.0
K-Dense-AI/scientific-agent-skills,59.0
rocketride-org/rocketride-server,59.0
miqdadbadjuber/anti-slop,58.0
colbymchenry/codegraph,58.0
0xAX/linux-insides,58.0
Lakr233/vphone-cli,58.0
microsoft/markitdown,58.0
kajisho5/ffmpeg-skill,58.0
NVIDIA/Personal-AI-Router,58.0
flexprice/flexprice,57.0
bikini/exploitarium,56.0
irenascent/Web3Xeno,56.0
trimstray/the-book-of-secret-knowledge,56.0
nklmilojevic/sofka,56.0
hotdata-dev/hotdata-cli,55.0
Comfy-Org/ComfyUI,55.0
nahladzulula/WispLens,55.0
1lck/Lithe-IDEA,54.0
can1357/oh-my-pi,54.0
punkpeye/awesome-mcp-servers,54.0
Nasiko-Labs/nasiko,54.0
Appllama/appllama-skills,54.0
Lordog/dive-into-llms,54.0
cahcacah/ZephyrIris,53.0
hugohe3/ppt-master,52.0
ahujasid/blender-mcp,52.0
nahladzulula/YarnPrism,52.0
usestrix/strix,51.0
Hisn00w/ASu-skills,51.0
erdwin90/crypto-bar-mac,51.0
tw93/Mole,51.0
ApodexAI/FrontierAgent,51.0
Stremio/stremio-web,51.0
irenascent/YarnXeno,51.0
DeusData/codebase-memory-mcp,51.0
Albert-Weasker/niubigeo,51.0
calesthio/OpenMontage,50.0
multica-ai/multica,50.0
browser-use/video-use,50.0
github/spec-kit,50.0
MakazhanAlpamys/Soup,49.0
openclaw/openclaw,49.0
vinamega/ZenWeaver,49.0
alexishida/kindle-dashboard,48.0
SpecterOps/skills,48.0
RobbyDwk/Web3Omen,48.0
nahladzulula/ZephyrQuill,48.0
farion1231/cc-switch,48.0
D4Vinci/Scrapling,47.0
OpenMouse-Project/openmouse,47.0
RobbyDwk/ThriveNexus,46.0
p-e-w/heretic,46.0
nahladzulula/XenOmen,46.0
n8n-io/n8n,46.0
handsomestWei/patent-disclosure-skill,46.0
irenascent/ZephyrYarn,45.0
rtk-ai/rtk,45.0
zhaoxuya520/reverse-skill,45.0
datawhalechina/hello-agents,45.0
heygen-com/hyperframes,45.0
vorssaint/vorssaint-utils,44.0
imputnet/helium,44.0
bojieli/ai-agent-book,44.0
sngyai/Sequoia-X,44.0
radixark/miles,44.0
KJGX66F/usque-custom-pro,43.0
volcengine/OpenViking,43.0
MadsLorentzen/ai-job-search,43.0
OpenLucasKaka/bareloop,43.0
irenascent/ZenZephyr,43.0
vinamega/WispOmen,43.0
MobAI-App/simslim,43.0
Human-Agent-Society/reef,42.0
getpaseo/paseo,42.0
ruvnet/ruflo,42.0
luolangaga/tubatools,42.0
shadcn-ui/cn,42.0
audacity/audacity,42.0
pablostanley/yoinks,42.0
brendazure/about-me,42.0
elder-plinius/CL4R1T4S,42.0
fayazara/Screendrop,41.0
vorssaintapp/vorssaint-utils,41.0
cahcacah/AgentLedger,41.0
Jakubantalik/Libraries.dev,41.0
lidge-jun/opencodex,41.0
RobbyDwk/ZenSway,41.0
potatoqualitee/eol-dr,41.0
browser-use/browser-use,40.0
DigitalPlatDev/FreeDomain,40.0
vinamega/ZephyrState,40.0
RobbyDwk/TideLoom,40.0
unclecode/crawl4ai,40.0
thedotmack/claude-mem,39.0
FlashML-org/FreeToken,39.0
cahcacah/XenGaze,39.0
cahcacah/ZenJolt,39.0
google/skills,38.0
ayghri/i-have-adhd,38.0
tashfeenahmed/freellmapi,38.0
apify/apify-mcp-server,38.0
HKUDS/DeepTutor,38.0
Tencent/WeMM-Embedding,38.0
anthropics/claude-code,38.0
trycompai/crm,37.0
wang2122/sprix-sage-router,37.0
open-webui/open-webui,37.0
RobbyDwk/ZephyrRift,37.0
jakubkrehel/make-interfaces-feel-better,37.0
iptv-org/iptv,37.0
hi0001234d/nexpath,37.0
pathwaycom/arc-task-gen,36.0
vinamega/YarnShard,36.0
nahladzulula/ZenRift,36.0
vinamega/BloomBeacon,36.0
Shubhamsaboo/awesome-llm-apps,36.0
headroomlabs-ai/headroom,36.0
dataelement/dsh-desktop,36.0
semantica-agi/semantica,36.0
uditgoenka/autoresearch,36.0
weave-os/router,36.0
wpzzz/blocked-sites-in-south-korea,36.0
Dpro-at/Tel-Agent,36.0
TauricResearch/TradingAgents,35.0
agentscope-ai/agentscope,35.0
brendazure/balena-simple,35.0
jaywcjlove/awesome-mac,35.0
AgentSafeLabs/safelabs-eval,35.0
Vincentwei1021/video-shotcraft,35.0
ifixai-ai/iFixAi,35.0
rustdesk/rustdesk,34.0
SuanmoSuanyangTechnology/MemoryBear,34.0
SAOG0721/Magpie,34.0
decolua/9router,34.0
Tianyu199509/DeskBox,34.0
Rockyzsu/stock,34.0
akitaonrails/ai-memory,33.0
citrolabs/ego-lite,33.0
longbridge/gpui-kit,33.0
torvalds/linux,33.0
dnshe/DNSHE-FreeDomains,33.0
KevinLiss/ApeAdmin,33.0
coreyhaines31/marketingskills,33.0
ZeroPointRepo/youtube-skills,33.0
leooo-sketch/ai-job-copilot-edge,33.0
awesome-dsh-plugin/awesome-dsh-plugin,32.0
kydlikebtc/awesome-grokbot,32.0
chen08209/FlClash,32.0
chaitanyagiri/munder-difflin,32.0
cahcacah/YarnHinge,32.0
uiverse-io/galaxy,32.0
DigitalShieldOfficial/USDT-Payment-Gateway,32.0
tailscale/tailcat,32.0
petergyang/no-ai-slop,32.0
codejunkie99/fable-orchestrator,32.0
pingdotgg/t3code,32.0
fitchmultz/pi-posthorse,32.0
renderffx/raw-bits-to-react,31.0
massgravel/Microsoft-Activation-Scripts,31.0
Fission-AI/OpenSpec,31.0
CopilotKit/OpenBot,31.0
openTrinity/mycontext,31.0
img2threejs/img2threejs,31.0
QuantumNous/new-api,31.0
Egonex-AI/Understand-Anything,31.0
mpaymenremora/QuantumSeal,30.0
OpenHands/OpenHands,30.0
nateherkai/scroll-craft,30.0
remotion-dev/remotion,30.0
itsfatduck/optimizerDuck,30.0
makerspet/oomwoo,30.0
gioblu/NPC-Forge,30.0
rairefgalon/OrbitRelay,30.0
