repo_name,stars
cloudflare/cloudflare-os,7.0
firecrawl/anydoc,7.0
cloudflare/computer,7.0
TencentCloud/TencentDB-Agent-Memory,5.0
zhaoxuya520/reverse-skill,5.0
mattpocock/skills,4.0
bojieli/ai-agent-book,4.0
ifixai-ai/iFixAi,4.0
trycompai/crm,4.0
anomalyco/opencode,3.0
makerspet/oomwoo,3.0
diegosouzapw/OmniRoute,3.0
lidge-jun/opencodex,3.0
agentscope-ai/QwenPaw,3.0
addyosmani/agent-skills,3.0
ben-z/findphone,3.0
virgiliojr94/book-to-skill,3.0
Accio-Lab/RealReplicaBench,3.0
headroomlabs-ai/headroom,3.0
firecrawl/firecrawl,2.0
pranshuparmar/witr,2.0
vorssaint/vorssaint-utils,2.0
herdrdev/herdr,2.0
tt-a1i/archify,2.0
t8y2/dbx,2.0
MadsLorentzen/ai-job-search,2.0
VoltAgent/awesome-agent-skills,2.0
DietrichGebert/ponytail,2.0
ayghri/i-have-adhd,2.0
ungoogled-software/ungoogled-chromium,2.0
block/buzz,2.0
nestjs-redisx/nestjs-redisx,2.0
jingyaogong/minimind,2.0
codexu/note-gen,2.0
aaif-goose/goose,2.0
chuspeeism/dashi-taskboard,2.0
firecrawl/pdf-inspector,2.0
musistudio/claude-code-router,2.0
PrimeIntellect-ai/prime-agent,2.0
uber/ADR,2.0
Comfy-Org/ComfyUI,2.0
tailwindlabs/tailwindcss,2.0
roboflow/supervision,2.0
imsai-sh/zhuzhiliao,2.0
lyogavin/airllm,2.0
cypress-io/cypress,2.0
hugohe3/ppt-master,2.0
obra/superpowers,2.0
DigitalPlatDev/FreeDomain,2.0
awesome-selfhosted/awesome-selfhosted,2.0
