repo_name,stars
ayghri/i-have-adhd,44.0
tt-a1i/archify,29.0
cathrynlavery/diagram-design,27.0
Albert-Weasker/niubigeo,21.0
deepseek-ai/deepseek-harness,18.0
affaan-m/ECC,17.0
mattpocock/skills,15.0
liquidslr/system-design-notes,15.0
heygen-com/hyperframes,15.0
microsoft/markitdown,13.0
jo-inc/camofox-browser,13.0
microsoft/tgrep,12.0
PhoenixWatch/Universal-Trading-Bot,12.0
coreyhaines31/marketingskills,11.0
bilawalsidhu/gods-eye-view,11.0
debpalash/VoiceStudio,11.0
openai/NavierStokesAndEuler,10.0
openai/plugins,10.0
gazijarin/itsgiving,10.0
webadderallorg/Recordly,10.0
DietrichGebert/ponytail,10.0
deeplethe/utopia,10.0
zhishile/codex-auth-helper,9.0
OnyxConductorSnips/Discord-Raid-Tools,9.0
VectorMareSpell21/AutoCad-Windows,9.0
The-Swarm-Corporation/AutoHedge,9.0
XiaoDuoYa/codex-with-chatgpt,9.0
sapientinc/PRAXIST,8.0
blader/humanizer,8.0
omacom/omarchy,8.0
dramaclaw/dramaclaw,8.0
multica-ai/andrej-karpathy-skills,8.0
viarotel-org/escrcpy,8.0
public-apis/public-apis,8.0
arcboxlabs/arcbox,8.0
griddaimyorun/Metatraider-Traiding-Bot,8.0
hoochanlon/fq-book,8.0
diegosouzapw/OmniRoute,8.0
vorssaint/vorssaint-utils,7.0
Mantitup-Org/vista,7.0
trailhq/Graft,7.0
herdrdev/herdr,7.0
ByteDescribe/Directory-Opus,7.0
obra/superpowers,7.0
google/artemis,6.0
Tencent/teamai-cli,6.0
lnkiai/m3e-canvas,6.0
rakanki911/DLSS5-Swapper,6.0
stablyai/orca,6.0
vastsa/PI-Desktop,6.0
