repo_name,stars
cathrynlavery/diagram-design,13.0
liquidslr/system-design-notes,8.0
corsairdev/corsair,6.0
earendil-works/pi,5.0
MiniMax-AI/MiniMax-H3,5.0
zhaoxuya520/reverse-skill,4.0
jaywcjlove/awesome-mac,4.0
msitarzewski/agency-agents,4.0
antirez/h3.c,4.0
herdrdev/herdr,3.0
DigitalPlatDev/FreeDomain,3.0
donnemartin/system-design-primer,3.0
datawhalechina/hello-agents,3.0
shadcn-ui/chatbot-template,3.0
SMNETSTUDIO/WeChat-AI,3.0
pathwaycom/arc-task-gen,3.0
firecrawl/firecrawl,3.0
NanmiCoder/MediaCrawler,3.0
NousResearch/hermes-agent,3.0
yc-software/qm,3.0
mattpocock/skills,3.0
massgravel/Microsoft-Activation-Scripts,3.0
ayghri/i-have-adhd,3.0
diegosouzapw/OmniRoute,3.0
zhangzf1119/financial-intelligence-system,3.0
DietrichGebert/ponytail,3.0
Flaminis/Dalaran,3.0
microsoft/markitdown,2.0
OpenCut-app/OpenCut,2.0
hesreallyhim/awesome-claude-code,2.0
Yuan1z0825/nature-skills,2.0
1jehuang/jcode,2.0
vinta/awesome-python,2.0
jnMetaCode/agency-agents-zh,2.0
Tencent/workbuddy-bench,2.0
Comfy-Org/ComfyUI,2.0
openclaw/openclaw,2.0
lidge-jun/opencodex,2.0
firecrawl/anydoc,2.0
ZhuLinsen/daily_stock_analysis,2.0
n8n-io/n8n,2.0
unslothai/unsloth,2.0
HKUDS/DeepTutor,2.0
clash-verge-rev/clash-verge-rev,2.0
MatrAIx-ai/MatrAIx-Persona-8B,2.0
TencentCloud/TencentDB-Agent-Memory,2.0
anthropics/skills,2.0
alvinunreal/oh-my-opencode-slim,2.0
ruvnet/RuView,2.0
JuliusBrussee/caveman,2.0
