repo_name,stars
tt-a1i/archify,34.0
deepseek-ai/deepseek-harness,14.0
tradecatlabs/shulihuazixuecongshu,11.0
K-Dense-AI/scientific-agent-skills,10.0
sapientinc/PRAXIST,9.0
tailscale/tailcat,8.0
bilawalsidhu/gods-eye-view,8.0
k1tbyte/Wand-Enhancer,7.0
stablyai/orca,7.0
THU-MAIC/OpenMAIC,7.0
harry0703/MoneyPrinterTurbo,6.0
omacom/omarchy,6.0
mattpocock/skills,6.0
martin-olivier/airgorah,6.0
Lakr233/vphone-cli,6.0
golang/go,6.0
D4Vinci/Scrapling,6.0
torvalds/linux,6.0
workweave/router,5.0
jub0t/WolfCut,5.0
vorssaintapp/vorssaint-utils,5.0
sngubeni287/grade-oracle-forecast,5.0
rohitg00/ai-engineering-from-scratch,5.0
pathwaycom/arc-task-gen,5.0
unclecode/crawl4ai,5.0
stemdeckapp/stemdeck,5.0
Leonxlnx/taste-skill,5.0
robinbogoslovsky/single-player-games-cheats-hub,5.0
HEJustinSun/my-girlfriend-jingtian-latex,4.0
bojieli/ai-agent-book,4.0
hieunc229/mailflare,4.0
microsoft/vscode,4.0
1atharvad/DBD-ESP-Wallhack-2026-GitHub,4.0
afifjaziminkamaruzuan-lgtm/mod-organizer-2-download,4.0
charmbracelet/bubbletea,4.0
MadsLorentzen/ai-job-search,4.0
guillaumemeyer/watermarks-remover,4.0
MetaMask-AI/metamask-desktop,4.0
nooour2/buzz-transcriber-alt,4.0
miuuyy/codex-chatgpt-web,4.0
mvanhorn/last30days-skill,4.0
XiaoDuoYa/codex-with-chatgpt,4.0
tashfeenahmed/freellmapi,4.0
livekit/agents,4.0
pollen-robotics/microduck,4.0
DietrichGebert/ponytail,4.0
basecamp/omarchy,4.0
RockxyApp/Rockxy,4.0
azan1234sheikh/DayZ-Item-ESP-2026-Undetected,4.0
zackb/tether,4.0
