repo_name,stars
andrewyng/openworker,8.0
diegosouzapw/OmniRoute,7.0
marcelroed/gigatoken,7.0
block/buzz,7.0
Vincentwei1021/video-shotcraft,7.0
mattpocock/skills,6.0
pbakaus/impeccable,4.0
makerspet/oomwoo,4.0
firecrawl/firecrawl,4.0
Nutlope/hallmark,4.0
citrolabs/ego-lite,4.0
slvDev/esp32-ai,4.0
Graphify-Labs/graphify,3.0
anthropics/html-effectiveness,3.0
koala73/worldmonitor,3.0
permissionlesstech/bitchat-android,3.0
sindresorhus/awesome,3.0
nilbuild/developer-roadmap,3.0
Imbad0202/academic-research-skills,3.0
multica-ai/andrej-karpathy-skills,3.0
CatsJuice/sticker-forge,3.0
permissionlesstech/bitchat,3.0
affaan-m/ECC,3.0
HKUDS/Vibe-Trading,3.0
usestrix/strix,3.0
Shubhamsaboo/awesome-llm-apps,3.0
RUC-NLPIR/Awesome-Long-Horizon-Agents,2.0
DeusData/codebase-memory-mcp,2.0
alibaba/open-code-review,2.0
msitarzewski/agency-agents,2.0
santifer/career-ops,2.0
unicity-aos/capsule-fs,2.0
jamiepine/voicebox,2.0
aietheia/ChatHTML,2.0
KKarsyline/Collar_watch,2.0
RongleCat/grok-app,2.0
CoreBunch/Instatic,2.0
ifixai-ai/iFixAi,2.0
BigPizzaV3/CodexPlusPlus,2.0
giovannibrees/travel-roamradar,2.0
hoainho/img2threejs,2.0
OpenCut-app/OpenCut,2.0
ruanyf/weekly,2.0
lfnovo/open-notebook,2.0
iDC-NEU/YiGraph,2.0
awesome-selfhosted/awesome-selfhosted,2.0
NVIDIA-NeMo/RL,2.0
MarSeventh/CloudFlare-ImgBed,2.0
iOfficeAI/OfficeCLI,2.0
evolution-foundation/evolution-go,2.0
