repo_name,stars
tt-a1i/archify,17.0
bilawalsidhu/gods-eye-view,13.0
granitegaschamber/discordzapret,11.0
nextlevelbuilder/ui-ux-pro-max-skill,6.0
deepseek-ai/deepseek-harness,6.0
SenteLabsAI/OpenExecutive,6.0
CyclePharmacist/SolidWorks-Software,5.0
HEJustinSun/my-girlfriend-jingtian-latex,5.0
MadsLorentzen/ai-job-search,5.0
TauricResearch/TradingAgents,5.0
zedeus/nitter,5.0
Leonxlnx/taste-skill,5.0
CoalCraftsmanPurify/Cap-Cut-Professional,5.0
Graphify-Labs/graphify,4.0
MountainCanaryDwell/Discord-Raid-Tool,4.0
diegosouzapw/OmniRoute,4.0
public-apis/public-apis,4.0
rohitg00/ai-engineering-from-scratch,4.0
firecrawl/firecrawl,4.0
freestylefly/awesome-gpt-image-2,4.0
tailscale/tailcat,4.0
stablyai/orca,4.0
citrolabs/ego-lite,3.0
ventoy/Ventoy,3.0
damejan80/tokentab,3.0
CometixSpace/CCursor,3.0
K-Dense-AI/scientific-agent-skills,3.0
Untrivial-ai/agent-orchestrator,3.0
t8y2/dbx,3.0
NousResearch/hermes-agent,3.0
boltmastergrade/Claude-Jailbreak-Prompt,3.0
Lakr233/vphone-cli,3.0
workweave/router,3.0
pathwaycom/arc-task-gen,3.0
Aquasaintrepresent/paramount-plus-spark,3.0
nautechsystems/nautilus_trader,3.0
AgriciDaniel/claude-obsidian,3.0
Pierseproduce/youtube-to-mp3-elite,3.0
AgnesAI-Labs/AgnesAI-Models,2.0
bryllim/workout-guide,2.0
LeiWang1999/FPGA,2.0
amplitudecyclewarm/samsung-unlock-tool-spark,2.0
OpenCut-app/OpenCut,2.0
seekua/ArifCE,2.0
josephkamau32/AI-Decision-Intelligence-System,2.0
cjpais/Handy,2.0
Upgradesaglide/camtasia-pro,2.0
NoonChrysalisStyle/Imei-Repair-Toolkit,2.0
harry0703/MoneyPrinterTurbo,2.0
NationalSecurityAgency/ghidra,2.0
