repo_name,stars
langchain-ai/openwiki,30.0
Zackriya-Solutions/meetily,26.0
asgeirtj/system_prompts_leaks,25.0
DietrichGebert/ponytail,25.0
usestrix/strix,25.0
JuliusBrussee/caveman,24.0
ammaarreshi/Generals-Mac-iOS-iPad,22.0
alibaba/page-agent,20.0
mattpocock/skills,19.0
openai/codex-plugin-cc,18.0
firecrawl/firecrawl,17.0
teamchong/pxpipe,17.0
ogulcancelik/herdr,16.0
erincatto/box3d,15.0
k1tbyte/Wand-Enhancer,15.0
obra/superpowers,15.0
Graphify-Labs/graphify,15.0
Leonxlnx/taste-skill,14.0
facebook/astryx,13.0
Panniantong/Agent-Reach,13.0
calesthio/OpenMontage,13.0
DeusData/codebase-memory-mcp,12.0
affaan-m/ECC,11.0
rednote-machine-learning/RedKnot,11.0
rommapp/romm,11.0
MadsLorentzen/ai-job-search,10.0
agentskills/agentskills,10.0
CalmNoteDepot/MECCHA-CHAMELEON-VISION,9.0
Kulaxyz/token-diet,9.0
DigitalPlatDev/FreeDomain,9.0
multica-ai/andrej-karpathy-skills,9.0
public-apis/public-apis,9.0
sindresorhus/awesome,9.0
msitarzewski/agency-agents,9.0
immich-app/immich,8.0
jamesob/local-llm,8.0
Augani/dory,8.0
Alishahryar1/free-claude-code,8.0
browser-use/browser-use,8.0
ZhuLinsen/daily_stock_analysis,8.0
apple/container,7.0
Emily2040/seedance-2.0,7.0
Usagi-org/ai-goofish-monitor,7.0
headroomlabs-ai/headroom,7.0
NousResearch/hermes-agent,7.0
CoplayDev/unity-mcp,7.0
cloudflare/kumo,7.0
baairon/torlink,7.0
hidemydiscord/hidemydiscord,7.0
anthropics/skills,6.0
