repo_name,stars
XiaomiMiMo/MiMo-Code,46.0
addyosmani/agent-skills,40.0
apple/container,36.0
microsoft/markitdown,16.0
obra/superpowers,15.0
harry0703/MoneyPrinterTurbo,13.0
chopratejas/headroom,12.0
elder-plinius/CL4R1T4S,11.0
msitarzewski/agency-agents,11.0
pewdiepie-archdaemon/odysseus,11.0
Leonxlnx/taste-skill,11.0
farion1231/cc-switch,10.0
mvanhorn/last30days-skill,10.0
soxoj/maigret,9.0
phuryn/pm-skills,9.0
firecrawl/firecrawl,8.0
refactoringhq/tolaria,8.0
safishamsi/graphify,8.0
ruvnet/RuView,8.0
mattpocock/skills,8.0
multica-ai/andrej-karpathy-skills,8.0
colbymchenry/codegraph,7.0
maziyarpanahi/openmed,7.0
NousResearch/hermes-agent,7.0
browser-use/browser-use,7.0
Egonex-AI/Understand-Anything,7.0
anthropics/skills,7.0
supermemoryai/supermemory,7.0
Yuan1z0825/nature-skills,6.0
codecrafters-io/build-your-own-x,6.0
nextlevelbuilder/ui-ux-pro-max-skill,6.0
nexu-io/open-design,6.0
affaan-m/ECC,6.0
bannedbook/fanqiang,6.0
LLMQuant/quant-mind,5.0
shanraisshan/claude-code-best-practice,5.0
jingyaogong/minimind,5.0
kenn-io/agentsview,5.0
shadcn/improve,5.0
datawhalechina/hello-agents,5.0
ComposioHQ/awesome-claude-skills,5.0
wbh604/UZI-Skill,5.0
hugohe3/ppt-master,5.0
mukul975/Anthropic-Cybersecurity-Skills,5.0
rtk-ai/rtk,5.0
trimstray/the-book-of-secret-knowledge,5.0
NVIDIA/SkillSpector,5.0
Imbad0202/academic-research-skills,4.0
doclang-project/doclang,4.0
masterking32/MasterDnsVPN,4.0
