repo_name,stars
DietrichGebert/ponytail,37.0
google-labs-code/design.md,32.0
calesthio/OpenMontage,27.0
baidu/Unlimited-OCR,26.0
simplex-chat/simplex-chat,22.0
DeusData/codebase-memory-mcp,21.0
Panniantong/Agent-Reach,18.0
JCodesMore/ai-website-cloner-template,17.0
headroomlabs-ai/headroom,16.0
opendatalab/MinerU,15.0
mattpocock/skills,14.0
basecamp/gh-signoff,13.0
EpicGames/lore,13.0
cobusgreyling/loop-engineering,12.0
Leonxlnx/taste-skill,12.0
multica-ai/andrej-karpathy-skills,12.0
mauriceboe/TREK,12.0
hugohe3/ppt-master,12.0
harry0703/MoneyPrinterTurbo,11.0
ZhuLinsen/daily_stock_analysis,11.0
xbtlin/ai-berkshire,11.0
safishamsi/graphify,10.0
Lakr233/AssppWeb,10.0
obra/superpowers,10.0
stablyai/orca,10.0
affaan-m/ECC,10.0
kunchenguid/no-mistakes,9.0
XxHuberrr/Mineradio,9.0
topoteretes/cognee,9.0
firecrawl/firecrawl,9.0
Egonex-AI/Understand-Anything,9.0
NickSluiters/Celery-Execut,9.0
SytanizedMain/Nihon-Execut,9.0
codecrafters-io/build-your-own-x,9.0
garrytan/gstack,9.0
antirez/ds4,8.0
inkeep/open-knowledge,8.0
NousResearch/hermes-agent,8.0
mukul975/Anthropic-Cybersecurity-Skills,8.0
ogulcancelik/herdr,8.0
NanmiCoder/MediaCrawler,8.0
thedotmack/claude-mem,8.0
farion1231/cc-switch,8.0
lucasmmou99/Thunder-Execut,8.0
shanraisshan/claude-code-best-practice,8.0
santifer/career-ops,8.0
microsoft/markitdown,8.0
davidbreno/Swift-Execut,7.0
plbrault/youre-the-os,7.0
workweave/router,7.0
